Timestamp,Address,Step_Name,Phase,Zone_Temp_C,Gas_Flow_sccm,Chamber_Pressure_Torr,Ramp_Rate_C_sec,Status
2026-08-12 09:00:00,step_10,활성화_열처리,IDLE,52.321860782947546,24.828611357129123,38.011106747319566,2.498726443023415,NORMAL
2026-08-12 09:00:05,step_10,활성화_열처리,IDLE,52.51112602475316,24.627769435982355,37.82642660630524,2.494345617807981,NORMAL
2026-08-12 09:00:10,step_10,활성화_열처리,IDLE,52.863358647332475,24.767815921116803,38.244178858532976,2.4988312636524324,NORMAL
2026-08-12 09:00:15,step_10,활성화_열처리,IDLE,52.76953561710253,24.812274908511046,37.953187546620384,2.4800064277972367,NORMAL
2026-08-12 09:00:20,step_10,활성화_열처리,IDLE,52.68175269562487,25.130398790088126,38.07463732418254,2.4628177551698145,NORMAL
2026-08-12 09:00:25,step_10,활성화_열처리,IDLE,52.65913740402448,25.288053415767166,37.99646831404051,2.4476390618321275,NORMAL
2026-08-12 09:00:30,step_10,활성화_열처리,IDLE,52.63989001812131,24.631698342531184,37.919691541928096,2.496720496143379,NORMAL
2026-08-12 09:00:35,step_10,활성화_열처리,IDLE,52.73175096690198,25.087990268552012,37.907794695282256,2.4892249723541764,NORMAL
2026-08-12 09:00:40,step_10,활성화_열처리,IDLE,52.40867424285562,24.705825453557274,38.15856791731007,2.4831015583799045,NORMAL
2026-08-12 09:00:45,step_10,활성화_열처리,IDLE,52.228982786845,25.1572713522535,38.09559380601783,2.5330637115707915,NORMAL
2026-08-12 09:00:50,step_10,활성화_열처리,IDLE,52.513800700147414,24.844317354749062,38.194358408737756,2.478514045330117,NORMAL
2026-08-12 09:00:55,step_10,활성화_열처리,IDLE,52.33648368264446,24.73716774549418,38.00554533351577,2.5354208520534702,NORMAL
2026-08-12 09:01:00,step_10,활성화_열처리,IDLE,52.288995848924564,25.199916128836893,38.0287919621246,2.5405960936067316,NORMAL
2026-08-12 09:01:05,step_10,활성화_열처리,IDLE,52.355944284682415,24.853269348638726,37.97328084343447,2.4512274883302654,NORMAL
2026-08-12 09:01:10,step_10,활성화_열처리,IDLE,52.99706278490674,24.921009012161825,37.9712917796885,2.502309536474974,NORMAL
2026-08-12 09:01:15,step_10,활성화_열처리,IDLE,52.527224926815165,24.445002728110907,37.895811306752265,2.4900075877291004,NORMAL
2026-08-12 09:01:20,step_10,활성화_열처리,IDLE,52.572381567272195,25.23663784035587,38.00840101909243,2.4272049013820682,NORMAL
2026-08-12 09:01:25,step_10,활성화_열처리,IDLE,52.25552743859915,25.205227130292275,37.92107534051138,2.4638839686732896,NORMAL
2026-08-12 09:01:30,step_10,활성화_열처리,IDLE,52.13124940824147,25.001364461070327,38.04419089221642,2.519373402677712,NORMAL
2026-08-12 09:01:35,step_10,활성화_열처리,IDLE,52.33618947137624,24.61810476466106,38.01700102189802,2.5504799813177814,NORMAL
2026-08-12 09:01:40,step_10,활성화_열처리,RAMP,53.650556468167,26.209369178334764,38.11507281747029,2.5902678142699247,NORMAL
2026-08-12 09:01:45,step_10,활성화_열처리,RAMP,105.26742037286121,49.33373661363921,76.67005197587609,5.032363247251298,NORMAL
2026-08-12 09:01:50,step_10,활성화_열처리,RAMP,157.9788760731555,74.5466465498994,113.98491282009377,7.4978667618368915,NORMAL
2026-08-12 09:01:55,step_10,활성화_열처리,RAMP,210.59085283136164,102.31204405635953,152.30269080114138,10.16826629146481,NORMAL
2026-08-12 09:02:00,step_10,활성화_열처리,RAMP,262.0269204961614,124.29636355589076,190.82060378563423,12.714823920195764,NORMAL
2026-08-12 09:02:05,step_10,활성화_열처리,RAMP,316.1103724671787,150.7422099624265,228.522646827718,14.941315732047581,NORMAL
2026-08-12 09:02:10,step_10,활성화_열처리,RAMP,366.9937539206223,175.56209226208261,266.4612678793819,17.300001343968972,NORMAL
2026-08-12 09:02:15,step_10,활성화_열처리,RAMP,421.12498588741005,200.39017219288007,303.8773247137918,19.79018125367288,NORMAL
2026-08-12 09:02:20,step_10,활성화_열처리,RAMP,472.85384172490825,225.2820005425545,342.09185722222713,22.63218809921598,NORMAL
2026-08-12 09:02:25,step_10,활성화_열처리,RAMP,523.5687638766029,250.3763885618892,379.47268948318805,24.99529414592256,NORMAL
2026-08-12 09:02:30,step_10,활성화_열처리,RAMP,576.9015924107196,275.2719405909405,418.1995657603858,27.51832419104587,NORMAL
2026-08-12 09:02:35,step_10,활성화_열처리,RAMP,628.5720491737023,299.94808164122395,456.1097840710455,29.82093490070433,NORMAL
2026-08-12 09:02:40,step_10,활성화_열처리,RAMP,683.4306257062353,326.5112831241107,494.0093540500625,32.42468110872115,NORMAL
2026-08-12 09:02:45,step_10,활성화_열처리,RAMP,734.9802116633581,348.68733943920074,532.4108779152972,34.970451918609925,NORMAL
2026-08-12 09:02:50,step_10,활성화_열처리,RAMP,785.7173260480401,376.0214581040154,569.5168900710303,37.520783838336406,NORMAL
2026-08-12 09:02:55,step_10,활성화_열처리,RAMP,840.3005975053758,400.82234229868754,608.6539451404641,39.960140796108625,NORMAL
2026-08-12 09:03:00,step_10,활성화_열처리,RAMP,892.0702685900893,425.6983991213294,646.3607058751761,42.39626738016987,NORMAL
2026-08-12 09:03:05,step_10,활성화_열처리,RAMP,943.8129553159733,451.1169794276401,683.9717464081392,44.92154330073975,NORMAL
2026-08-12 09:03:10,step_10,활성화_열처리,RAMP,998.842372669575,474.9074006047316,721.940508164873,47.62083232859472,NORMAL
2026-08-12 09:03:15,step_10,활성화_열처리,RAMP,1050.0858286928772,498.1310259241731,760.1922444860994,50.02447846196035,NORMAL
2026-08-12 09:03:20,step_10,활성화_열처리,ACTIVE,1049.647882317224,499.8915610104283,760.9125107392383,50.09182352104333,NORMAL
2026-08-12 09:03:25,step_10,활성화_열처리,ACTIVE,1049.5206902628167,498.51320867356316,760.060964631214,49.8651689283684,NORMAL
