Timestamp,Address,Step_Name,Phase,Dose_atoms_cm2_e13,Energy_keV,Beam_Current_mA,Tilt_Angle_deg,Status
2026-08-12 09:00:00,step_09,NP_Well_주입,IDLE,0.2505676576328604,1.5151411200363882,0.6051073554960729,0.35626079518483056,NORMAL
2026-08-12 09:00:05,step_09,NP_Well_주입,IDLE,0.24980694572100393,1.5137988055379217,0.5898205055386486,0.3493851552668282,NORMAL
2026-08-12 09:00:10,step_09,NP_Well_주입,IDLE,0.25323787136048836,1.4959956666701668,0.5924153607706915,0.34816641165711987,NORMAL
2026-08-12 09:00:15,step_09,NP_Well_주입,IDLE,0.25101235338453837,1.5136682934712007,0.5902058426178486,0.348265680060377,NORMAL
2026-08-12 09:00:20,step_09,NP_Well_주입,IDLE,0.24790335590619852,1.4545365559490633,0.5986149897806006,0.3542918661598607,NORMAL
2026-08-12 09:00:25,step_09,NP_Well_주입,IDLE,0.24829772792716076,1.5020765847006539,0.6117019233407057,0.35182590520151324,NORMAL
2026-08-12 09:00:30,step_09,NP_Well_주입,IDLE,0.25170498324813534,1.5172137084273727,0.5999495912977648,0.3514564183284513,NORMAL
2026-08-12 09:00:35,step_09,NP_Well_주입,IDLE,0.25260433213163647,1.4833427344969092,0.5955678130757232,0.35397617124628594,NORMAL
2026-08-12 09:00:40,step_09,NP_Well_주입,IDLE,0.25137920058063995,1.4832732292700743,0.5847438506995476,0.33974473796073074,NORMAL
2026-08-12 09:00:45,step_09,NP_Well_주입,IDLE,0.2547422218696802,1.4626710369447304,0.6055212458472985,0.3515503441193758,NORMAL
2026-08-12 09:00:50,step_09,NP_Well_주입,IDLE,0.25408751791432854,1.531797911896214,0.5921959539407138,0.3510928444443686,NORMAL
2026-08-12 09:00:55,step_09,NP_Well_주입,IDLE,0.2511025895871269,1.4855969204595687,0.601175176191581,0.3583440404065036,NORMAL
2026-08-12 09:01:00,step_09,NP_Well_주입,IDLE,0.24790354835129624,1.5048208655572421,0.5964578138408336,0.3423570600886817,NORMAL
2026-08-12 09:01:05,step_09,NP_Well_주입,IDLE,0.24672503122067058,1.5120783408296674,0.6083817721959944,0.35778593316188384,NORMAL
2026-08-12 09:01:10,step_09,NP_Well_주입,IDLE,0.24903154563746321,1.530241358982829,0.5984276360797146,0.35037704564462335,NORMAL
2026-08-12 09:01:15,step_09,NP_Well_주입,IDLE,0.2518830336160404,1.4969220445202873,0.5994107364547696,0.35244494765330026,NORMAL
2026-08-12 09:01:20,step_09,NP_Well_주입,IDLE,0.2545666176982798,1.4892114041244315,0.6048574714745547,0.3583795939380469,NORMAL
2026-08-12 09:01:25,step_09,NP_Well_주입,IDLE,0.251043617586027,1.5034613529714111,0.6210694018226319,0.3528038063400279,NORMAL
2026-08-12 09:01:30,step_09,NP_Well_주입,IDLE,0.2529218069855781,1.5256816055308458,0.6088844693035856,0.35200184144731284,NORMAL
2026-08-12 09:01:35,step_09,NP_Well_주입,IDLE,0.24938673128453048,1.4965965493719844,0.599113938936514,0.35121145592901165,NORMAL
2026-08-12 09:01:40,step_09,NP_Well_주입,RAMP,0.2562276912522755,1.423610473473274,0.6001279196246116,0.3403304373001125,NORMAL
2026-08-12 09:01:45,step_09,NP_Well_주입,RAMP,0.5082335682947717,2.876739375334771,1.1790056215870228,0.6994302175097922,NORMAL
2026-08-12 09:01:50,step_09,NP_Well_주입,RAMP,0.7302040572414747,4.402296209231582,1.7620001718592122,1.035689744677545,NORMAL
2026-08-12 09:01:55,step_09,NP_Well_주입,RAMP,0.9958656119762349,6.0691513197925335,2.377889968517347,1.3991086620114905,NORMAL
2026-08-12 09:02:00,step_09,NP_Well_주입,RAMP,1.2594970038427786,7.474350041895455,2.9691140414515225,1.7032813860588982,NORMAL
2026-08-12 09:02:05,step_09,NP_Well_주입,RAMP,1.5027446833563656,8.951398327206343,3.6261347353518354,2.108580791351351,NORMAL
2026-08-12 09:02:10,step_09,NP_Well_주입,RAMP,1.7380348495184907,10.442722622145284,4.1571522056852395,2.447565254924328,NORMAL
2026-08-12 09:02:15,step_09,NP_Well_주입,RAMP,1.9756987762427265,12.006803668816014,4.853328422455203,2.793275925266665,NORMAL
2026-08-12 09:02:20,step_09,NP_Well_주입,RAMP,2.24634219254698,13.480843592498752,5.430081855344754,3.1543951616788033,NORMAL
2026-08-12 09:02:25,step_09,NP_Well_주입,RAMP,2.499284143071061,14.97814942850246,6.000820069174707,3.471328721540692,NORMAL
2026-08-12 09:02:30,step_09,NP_Well_주입,RAMP,2.7411607705017165,16.60794591422486,6.600012744458603,3.8885853999324262,NORMAL
2026-08-12 09:02:35,step_09,NP_Well_주입,RAMP,3.00143084937028,18.12304130254893,7.1777087476154176,4.197944650770248,NORMAL
2026-08-12 09:02:40,step_09,NP_Well_주입,RAMP,3.255063867472329,19.37119826616728,7.81080337645391,4.547083111340556,NORMAL
2026-08-12 09:02:45,step_09,NP_Well_주입,RAMP,3.5067068717072623,21.02620741849144,8.443523698528344,4.8806920757973415,NORMAL
2026-08-12 09:02:50,step_09,NP_Well_주입,RAMP,3.7264408107506766,22.437851032110288,8.971873741509768,5.250478927648985,NORMAL
2026-08-12 09:02:55,step_09,NP_Well_주입,RAMP,3.986857149021919,23.98013991089111,9.538664316443251,5.627739197805466,NORMAL
