Timestamp,Address,Step_Name,Phase,Head_Downforce_psi,Platen_RPM,Slurry_Flow_ml_min,Brush_Pressure_psi,Status
2026-08-12 09:00:00,step_31,구리_평탄화,IDLE,0.17726718902068242,4.4998668468110905,9.919824226881492,0.05965030908775281,NORMAL
2026-08-12 09:00:05,step_31,구리_평탄화,IDLE,0.17599927725177872,4.495490814381974,9.891158369121447,0.05909580319260142,NORMAL
2026-08-12 09:00:10,step_31,구리_평탄화,IDLE,0.17458504821921728,4.506364374435713,9.966953139199786,0.05993705258068106,NORMAL
2026-08-12 09:00:15,step_31,구리_평탄화,IDLE,0.17902969668548846,4.562769523971582,9.911523040333053,0.06033082896516668,NORMAL
2026-08-12 09:00:20,step_31,구리_평탄화,IDLE,0.17460093953989556,4.399456209012404,10.102289160700487,0.06042795025710503,NORMAL
2026-08-12 09:00:25,step_31,구리_평탄화,IDLE,0.17071970733112699,4.596046071738758,10.004592169719752,0.059191528711998585,NORMAL
2026-08-12 09:00:30,step_31,구리_평탄화,IDLE,0.17566256605263414,4.482461121271254,9.966825580775794,0.059393678065310804,NORMAL
2026-08-12 09:00:35,step_31,구리_평탄화,IDLE,0.1719304846907691,4.496104765319163,9.989182201760778,0.06085091713461372,NORMAL
2026-08-12 09:00:40,step_31,구리_평탄화,IDLE,0.17567190170498453,4.566465074643986,10.16712420504565,0.05939127286623334,NORMAL
2026-08-12 09:00:45,step_31,구리_평탄화,IDLE,0.17836033538311927,4.53033445105231,9.92748902297033,0.060824191359038715,NORMAL
2026-08-12 09:00:50,step_31,구리_평탄화,IDLE,0.17081872838220363,4.526750943434804,9.808991286148352,0.05926753561339965,NORMAL
2026-08-12 09:00:55,step_31,구리_평탄화,IDLE,0.172750914213853,4.562281542709672,9.853395288204743,0.060376996025123544,NORMAL
2026-08-12 09:01:00,step_31,구리_평탄화,IDLE,0.17716181854622629,4.491762127807565,9.965046820078935,0.06075235167539775,NORMAL
2026-08-12 09:01:05,step_31,구리_평탄화,IDLE,0.17375132314644914,4.545950776013971,10.072225479215895,0.057350313715562436,NORMAL
2026-08-12 09:01:10,step_31,구리_평탄화,IDLE,0.1760379109776248,4.436975700342671,10.131971128123663,0.060868466965328945,NORMAL
2026-08-12 09:01:15,step_31,구리_평탄화,IDLE,0.1760432846561029,4.520876210906302,10.247295751375676,0.061304071139597946,NORMAL
2026-08-12 09:01:20,step_31,구리_평탄화,IDLE,0.1772239248070194,4.528090835876504,10.110873260801798,0.05969108554270736,NORMAL
2026-08-12 09:01:25,step_31,구리_평탄화,IDLE,0.17338352086849287,4.557302495378308,9.867557805570742,0.06034573839448342,NORMAL
2026-08-12 09:01:30,step_31,구리_평탄화,IDLE,0.16862042722641896,4.5353916064267175,9.969516118725153,0.05916087759219401,NORMAL
2026-08-12 09:01:35,step_31,구리_평탄화,IDLE,0.17599216158896192,4.510224234229506,9.675450962431572,0.06036348053617056,NORMAL
2026-08-12 09:01:40,step_31,구리_평탄화,RAMP,0.15930996255924065,4.436478049288444,9.813075784828879,0.06984419912245647,NORMAL
