Timestamp,Address,Step_Name,Phase,Dose_mJ_cm2,Focus_Offset_um,Overlay_Error_nm,PR_Thickness_nm,Bake_Temp_C,Status
2026-08-12 09:00:00,step_04,STI_포토,IDLE,1.244121848519197,-0.00042375968202270324,0.11028768991423481,5.983461255198847,5.491653265151181,NORMAL
2026-08-12 09:00:05,step_04,STI_포토,IDLE,1.2347335353638458,-0.00045341410838385405,0.10501685045168789,5.974491959317489,5.487493262170705,NORMAL
2026-08-12 09:00:10,step_04,STI_포토,IDLE,1.2345889467271098,-0.001795643172630015,0.10248325142515882,6.007472804483165,5.534315953011654,NORMAL
2026-08-12 09:00:15,step_04,STI_포토,IDLE,1.2444009763108803,-0.0003300901917014373,0.10078117735236017,6.038537510480939,5.522142781242712,NORMAL
2026-08-12 09:00:20,step_04,STI_포토,IDLE,1.2596677773746794,0.000732829081821745,0.10400235855526775,6.119085676586628,5.4897079999752885,NORMAL
2026-08-12 09:00:25,step_04,STI_포토,IDLE,1.263923685370165,-0.0012742321190767952,0.10201652905129255,6.041361805382871,5.543284492519725,NORMAL
2026-08-12 09:00:30,step_04,STI_포토,IDLE,1.2425520239677705,0.0010484826510505924,0.08970027725223065,6.057991998319417,5.494838635394808,NORMAL
2026-08-12 09:00:35,step_04,STI_포토,IDLE,1.2326976136102283,0.00048777482108433817,0.10046079221633152,5.974701690050607,5.4659335130266244,NORMAL
2026-08-12 09:00:40,step_04,STI_포토,IDLE,1.254017654567995,-0.0007342333219710379,0.08926311341082248,5.948706594701526,5.4696411720438665,NORMAL
2026-08-12 09:00:45,step_04,STI_포토,IDLE,1.2376469754406123,-0.00014152963733784742,0.10081082542900824,6.003116567480956,5.460850366547609,NORMAL
2026-08-12 09:00:50,step_04,STI_포토,IDLE,1.242226210417082,0.001598321807641033,0.0951935205851176,6.00535849576298,5.489103599335852,NORMAL
2026-08-12 09:00:55,step_04,STI_포토,IDLE,1.2698791413565556,0.0007335478135058658,0.12539381622782864,5.94607436293177,5.549348971133448,NORMAL
2026-08-12 09:01:00,step_04,STI_포토,IDLE,1.2624067314284866,8.783654898147817e-06,0.09960105616248288,5.9912352735048,5.4677961927587795,NORMAL
2026-08-12 09:01:05,step_04,STI_포토,IDLE,1.2523696146837717,-0.0002376833169609843,0.08595760433738411,6.019965880085956,5.507539030440724,NORMAL
2026-08-12 09:01:10,step_04,STI_포토,IDLE,1.230921214983309,7.660907045165961e-05,0.09865819789323076,6.018019669750904,5.473732426174903,NORMAL
2026-08-12 09:01:15,step_04,STI_포토,IDLE,1.25317094851206,-0.0005117635579423034,0.10519358745637888,6.025214392669214,5.489587638349143,NORMAL
2026-08-12 09:01:20,step_04,STI_포토,IDLE,1.265939859361813,-0.002104749505719015,0.11673363946152525,6.014548236506872,5.43959835152059,NORMAL
2026-08-12 09:01:25,step_04,STI_포토,IDLE,1.244365495013517,0.002042177910534731,0.09410547600061282,5.974649567036497,5.491178470833739,NORMAL
2026-08-12 09:01:30,step_04,STI_포토,IDLE,1.2702667113498007,0.00015532499919940147,0.08417572025976361,5.974304968667558,5.492251784807801,NORMAL
2026-08-12 09:01:35,step_04,STI_포토,IDLE,1.269391179342773,0.0003981472651225371,0.10816837011430983,5.940052430100306,5.521611517761428,NORMAL
2026-08-12 09:01:40,step_04,STI_포토,RAMP,1.3498239699286083,-0.0002316309995076349,0.04477605176401395,6.356955007837019,5.535724946120859,NORMAL
2026-08-12 09:01:45,step_04,STI_포토,RAMP,2.518314587591881,-0.0029404672028983518,0.1825537823397006,12.002690072923858,10.808257260007673,NORMAL
2026-08-12 09:01:50,step_04,STI_포토,RAMP,3.7852435019883606,-0.0007436979237950829,0.28969518057956023,17.95502938884103,16.673471719046965,NORMAL
2026-08-12 09:01:55,step_04,STI_포토,RAMP,5.0848512372998655,-0.006397579048777245,0.3972146618679957,23.814241583709507,22.03364848643552,NORMAL
2026-08-12 09:02:00,step_04,STI_포토,RAMP,6.276843636224139,0.009108345992213218,0.5275665782829735,30.587131580465556,27.5317429627484,NORMAL
2026-08-12 09:02:05,step_04,STI_포토,RAMP,7.469925953532587,-0.004938047993689584,0.5726546287085444,35.785334393555424,32.99853082345838,NORMAL
2026-08-12 09:02:10,step_04,STI_포토,RAMP,8.723087429808329,-0.004127865135388718,0.6890508299133296,41.91423041487879,38.41715880844445,NORMAL
2026-08-12 09:02:15,step_04,STI_포토,RAMP,10.014313297226424,-0.0017610368175456016,0.7994291858820244,48.08316736725721,44.0348483743598,NORMAL
2026-08-12 09:02:20,step_04,STI_포토,RAMP,11.172566314683227,0.0051523028994095105,0.9059839183007514,54.12004259314885,49.57609414974857,NORMAL
2026-08-12 09:02:25,step_04,STI_포토,RAMP,12.491404465078148,5.8035997050616544e-05,1.0039130869883168,60.19158641104314,54.72049668938471,NORMAL
2026-08-12 09:02:30,step_04,STI_포토,RAMP,13.815792827093816,-0.00494454318412185,1.117440231008903,66.36152170155385,60.41379826602463,NORMAL
2026-08-12 09:02:35,step_04,STI_포토,RAMP,14.868524768930083,0.005017353443029358,1.2337535803856694,72.10123153109214,65.95920848473543,NORMAL
2026-08-12 09:02:40,step_04,STI_포토,RAMP,16.34206892610767,0.0029240025071419254,1.3157053646260388,77.78879384000666,71.54098729691108,NORMAL
2026-08-12 09:02:45,step_04,STI_포토,RAMP,17.56734245312219,0.0021537398288658098,1.4181434209403687,83.94861097497564,77.19092976094834,NORMAL
2026-08-12 09:02:50,step_04,STI_포토,RAMP,18.72241412305017,0.002862936964683362,1.436711073330141,90.06156647450278,82.37652146966451,NORMAL
2026-08-12 09:02:55,step_04,STI_포토,RAMP,20.032603449672308,0.009577447602329803,1.602009107966627,96.41364520830116,87.92032610450914,NORMAL
2026-08-12 09:03:00,step_04,STI_포토,RAMP,21.25018886361438,0.00874037958014445,1.7191803019200642,101.72043890431515,93.41799454229655,NORMAL
2026-08-12 09:03:05,step_04,STI_포토,RAMP,22.573799422106323,-0.0027468613720131813,1.829157647782818,108.24051530104505,98.87175558558327,NORMAL
2026-08-12 09:03:10,step_04,STI_포토,RAMP,23.808960988566195,0.006495539971244609,1.872305969030648,114.03598287390929,104.44445016078204,NORMAL
2026-08-12 09:03:15,step_04,STI_포토,RAMP,24.915995756609018,0.0015326727590356014,1.9736384290044542,120.1675661070459,110.12332835519807,NORMAL
2026-08-12 09:03:20,step_04,STI_포토,ACTIVE,25.052853617211778,0.0029945748968264966,1.965553959482984,119.96940158500922,109.74707948111255,NORMAL
2026-08-12 09:03:25,step_04,STI_포토,ACTIVE,24.981493493172106,-0.010153624989859972,2.0321848339934805,119.7472702109621,110.1026754548367,NORMAL
2026-08-12 09:03:30,step_04,STI_포토,ACTIVE,25.00745493134663,-0.0010223145923291758,2.0620328632954523,120.2252618338204,109.5915434647956,NORMAL
2026-08-12 09:03:35,step_04,STI_포토,ACTIVE,24.934464528912716,-0.0048769415420193895,1.975552393562504,120.19632930813168,109.86527888085386,NORMAL
2026-08-12 09:03:40,step_04,STI_포토,ACTIVE,25.157332336220875,0.004968352889359855,2.054477738817623,120.29161708972191,109.92092256794768,NORMAL
2026-08-12 09:03:45,step_04,STI_포토,ACTIVE,25.093605563791233,0.00642648300241683,2.0074087885498755,119.99600860938641,110.40196632149937,NORMAL
2026-08-12 09:03:50,step_04,STI_포토,ACTIVE,24.93342059524243,-0.012446918106097868,1.9925428533702538,119.82005339300405,109.93404744685935,NORMAL
2026-08-12 09:03:55,step_04,STI_포토,ACTIVE,24.879885045378078,-0.0001322091840256227,1.987316946210922,119.53236390149284,109.47170156637178,NORMAL
2026-08-12 09:04:00,step_04,STI_포토,ACTIVE,24.965289463211995,0.006731169028765513,2.0447966818761296,120.24581198044183,109.5202666623533,NORMAL
