Timestamp,Address,Step_Name,Phase,Dose_mJ_cm2,Focus_Offset_um,Overlay_Error_nm,PR_Thickness_nm,Bake_Temp_C,Status
2026-08-12 09:00:00,step_22,컨택홀_포토,IDLE,1.236334745150186,9.439390749607788e-05,0.101013897781299,6.032637157695106,5.475912825981245,NORMAL
2026-08-12 09:00:05,step_22,컨택홀_포토,IDLE,1.260798208754855,0.001124582628448704,0.1032940078983847,6.016959083548542,5.484932633862769,NORMAL
2026-08-12 09:00:10,step_22,컨택홀_포토,IDLE,1.2453093143415055,0.0011956352431945557,0.10142116169565778,5.997503802656525,5.463104614837532,NORMAL
2026-08-12 09:00:15,step_22,컨택홀_포토,IDLE,1.242878848178048,-8.282290882277982e-05,0.08291004587888018,6.072437705806844,5.498692094544641,NORMAL
2026-08-12 09:00:20,step_22,컨택홀_포토,IDLE,1.2660706401462523,0.0019743263875527037,0.1002628084258741,5.839832719539766,5.494710690833192,NORMAL
2026-08-12 09:00:25,step_22,컨택홀_포토,IDLE,1.2373471578371016,0.0015833899534269977,0.10444601941364408,6.062133719023348,5.429801910506577,NORMAL
2026-08-12 09:00:30,step_22,컨택홀_포토,IDLE,1.2326883015980787,-0.001984298449890609,0.08599940736775755,6.046010770259548,5.473843969716218,NORMAL
2026-08-12 09:00:35,step_22,컨택홀_포토,IDLE,1.2569026369282863,-0.0010301174234331814,0.08480826441153466,5.908209168359877,5.557564661367959,NORMAL
2026-08-12 09:00:40,step_22,컨택홀_포토,IDLE,1.2739217569473011,-0.0022552918196422386,0.08930975414145603,6.046464160885862,5.509768343795484,NORMAL
2026-08-12 09:00:45,step_22,컨택홀_포토,IDLE,1.2612499205793672,-0.0003247149947247542,0.10746764738760237,6.052923372277977,5.528615944723469,NORMAL
2026-08-12 09:00:50,step_22,컨택홀_포토,IDLE,1.228894739288952,-0.0012112181983000635,0.0800168425351243,6.028088174494052,5.495178213285973,NORMAL
2026-08-12 09:00:55,step_22,컨택홀_포토,IDLE,1.2407700043404661,-0.0008143183987396746,0.10829773851144354,5.922045627815929,5.424516259032086,NORMAL
2026-08-12 09:01:00,step_22,컨택홀_포토,IDLE,1.2646939736236522,0.0010905681467828724,0.10392055748290231,6.034132635878211,5.494854563126818,NORMAL
2026-08-12 09:01:05,step_22,컨택홀_포토,IDLE,1.273716653268629,-0.0017548290597350802,0.09742498049468086,6.050359842800097,5.541667862300839,NORMAL
2026-08-12 09:01:10,step_22,컨택홀_포토,IDLE,1.2534306698791162,0.00012973574103081263,0.08519370337599588,5.971389675260957,5.452572648350244,NORMAL
2026-08-12 09:01:15,step_22,컨택홀_포토,IDLE,1.2413124119883832,0.00012367644248041415,0.09203532455108782,6.0220566927993024,5.5298815570697455,NORMAL
2026-08-12 09:01:20,step_22,컨택홀_포토,IDLE,1.2746902825905293,-8.238928755214437e-05,0.10781904052010635,5.982339605224028,5.431926733228293,NORMAL
2026-08-12 09:01:25,step_22,컨택홀_포토,IDLE,1.2488810962226724,0.00013077868197977364,0.11256725201843362,6.044268849525842,5.5008076495292935,NORMAL
2026-08-12 09:01:30,step_22,컨택홀_포토,IDLE,1.2409128713876847,-0.0022322817104157614,0.08968637182358737,5.984324665738613,5.521780738005865,NORMAL
2026-08-12 09:01:35,step_22,컨택홀_포토,IDLE,1.2383760119273746,-0.000809554515797692,0.1114186351028378,5.9709941268577,5.487515499029224,NORMAL
2026-08-12 09:01:40,step_22,컨택홀_포토,RAMP,1.1782988991806687,0.006172003461029559,0.12743500930832516,5.992140691466056,5.895595446472536,NORMAL
2026-08-12 09:01:45,step_22,컨택홀_포토,RAMP,2.670014825767396,-0.004787484342038724,0.19972651208940861,11.731669575903329,10.921089530065824,NORMAL
2026-08-12 09:01:50,step_22,컨택홀_포토,RAMP,3.8352574719276356,0.006666443254256798,0.2704857948143839,17.972283603353528,16.407453401971487,NORMAL
2026-08-12 09:01:55,step_22,컨택홀_포토,RAMP,4.960622401036983,-0.0056272896471136254,0.3767443991488004,24.07241854747165,22.0327187266968,NORMAL
2026-08-12 09:02:00,step_22,컨택홀_포토,RAMP,6.353909555603315,-0.006108162529649285,0.572916904646172,30.17399185387327,27.379204298266046,NORMAL
2026-08-12 09:02:05,step_22,컨택홀_포토,RAMP,7.531998130404189,-0.003807115269056386,0.6071376725685222,36.04979134772764,32.76938598498955,NORMAL
2026-08-12 09:02:10,step_22,컨택홀_포토,RAMP,8.778446480079149,0.004516331873147674,0.7531947336804363,41.71347967258272,38.324372836012444,NORMAL
2026-08-12 09:02:15,step_22,컨택홀_포토,RAMP,9.956924978193038,-0.002184483318997511,0.8096623193315255,48.27045422764595,44.12127788152766,NORMAL
2026-08-12 09:02:20,step_22,컨택홀_포토,RAMP,11.219152369311244,0.001381627953756571,0.8818920829763426,54.28723170127485,49.45120967057994,NORMAL
2026-08-12 09:02:25,step_22,컨택홀_포토,RAMP,12.497454557925005,0.0002945476880688162,1.0233636072174053,60.02251345105416,55.272323352080306,NORMAL
2026-08-12 09:02:30,step_22,컨택홀_포토,RAMP,13.632067060333593,-0.00021784873092127818,1.1863134028831956,65.84961167577026,60.429402200788395,NORMAL
2026-08-12 09:02:35,step_22,컨택홀_포토,RAMP,14.970790791396055,0.005096472370430296,1.174235333580556,71.89367641270769,66.11368165675717,NORMAL
2026-08-12 09:02:40,step_22,컨택홀_포토,RAMP,16.250269377874005,0.0030860717639481557,1.336554756137894,77.95929552045638,71.5817347167139,NORMAL
2026-08-12 09:02:45,step_22,컨택홀_포토,RAMP,17.578571134388035,-0.004571612788649505,1.4076203592915049,84.05573369123954,76.92701587085119,NORMAL
2026-08-12 09:02:50,step_22,컨택홀_포토,RAMP,18.713007147235885,-0.001102283134366657,1.4420192793451074,89.93910294369805,82.35939057133345,NORMAL
2026-08-12 09:02:55,step_22,컨택홀_포토,RAMP,20.04872828666687,0.0069737592801233286,1.5411250462864032,95.82832249321976,87.72291140817185,NORMAL
2026-08-12 09:03:00,step_22,컨택홀_포토,RAMP,21.12637037079573,0.0012782471566717421,1.6819206501224582,102.20460197684329,93.58849932474881,NORMAL
