Timestamp,Address,Step_Name,Phase,Parameter_Alpha,Parameter_Beta,Process_Status_Score,Status
2026-08-12 09:00:00,step_15,SD_에피택시,IDLE,4.932939509406648,2.547797354112436,4.988718281014449,NORMAL
2026-08-12 09:00:05,step_15,SD_에피택시,IDLE,4.985481407799203,2.5002336794091433,4.9374548507427685,NORMAL
2026-08-12 09:00:10,step_15,SD_에피택시,IDLE,5.038559595266487,2.4811810625785724,4.962210567884187,NORMAL
2026-08-12 09:00:15,step_15,SD_에피택시,IDLE,5.07066864623426,2.520263269069739,4.953252689398004,NORMAL
2026-08-12 09:00:20,step_15,SD_에피택시,IDLE,4.987289217485596,2.493649485845733,4.894496230777838,NORMAL
2026-08-12 09:00:25,step_15,SD_에피택시,IDLE,4.967502785234616,2.51498157063502,4.9858490164627725,NORMAL
2026-08-12 09:00:30,step_15,SD_에피택시,IDLE,5.016023081075579,2.4935181006405314,4.963681679575522,NORMAL
2026-08-12 09:00:35,step_15,SD_에피택시,IDLE,4.946322827823805,2.5391003504552954,4.934646596913904,NORMAL
2026-08-12 09:00:40,step_15,SD_에피택시,IDLE,4.991336067585329,2.4825127623737324,4.949432669911408,NORMAL
2026-08-12 09:00:45,step_15,SD_에피택시,IDLE,4.999599997586186,2.512013241563049,4.9270163326519265,NORMAL
2026-08-12 09:00:50,step_15,SD_에피택시,IDLE,4.99860080036646,2.487782450744197,4.986524409569223,NORMAL
2026-08-12 09:00:55,step_15,SD_에피택시,IDLE,5.004425173690894,2.4929623359644806,4.931846845835171,NORMAL
2026-08-12 09:01:00,step_15,SD_에피택시,IDLE,4.958274257221393,2.489698608630986,4.939538320066107,NORMAL
2026-08-12 09:01:05,step_15,SD_에피택시,IDLE,4.963650350369079,2.5184652016523352,4.935408778437048,NORMAL
2026-08-12 09:01:10,step_15,SD_에피택시,IDLE,4.962644186948369,2.5229590778733466,4.951607588004183,NORMAL
2026-08-12 09:01:15,step_15,SD_에피택시,IDLE,4.918995283040247,2.5139434707233095,4.977406330002786,NORMAL
2026-08-12 09:01:20,step_15,SD_에피택시,IDLE,5.0170915160923055,2.4973004133313683,4.985787488981903,NORMAL
2026-08-12 09:01:25,step_15,SD_에피택시,IDLE,5.0447328725846,2.5035045007750396,4.942020077115554,NORMAL
2026-08-12 09:01:30,step_15,SD_에피택시,IDLE,5.039815504142677,2.5224430392114856,4.957565179646359,NORMAL
2026-08-12 09:01:35,step_15,SD_에피택시,IDLE,4.9868751569769625,2.5232327896801903,4.951638108252082,NORMAL
2026-08-12 09:01:40,step_15,SD_에피택시,RAMP,4.837798952107223,2.2309724368646466,4.871471258844475,NORMAL
2026-08-12 09:01:45,step_15,SD_에피택시,RAMP,10.148862928472537,4.97277778282273,10.093804445967676,NORMAL
2026-08-12 09:01:50,step_15,SD_에피택시,RAMP,15.127784604474911,7.477574120856051,14.959020764983702,NORMAL
2026-08-12 09:01:55,step_15,SD_에피택시,RAMP,20.043484128487258,10.066925256412617,19.815129267976882,NORMAL
2026-08-12 09:02:00,step_15,SD_에피택시,RAMP,25.348862250484654,12.493322918228925,24.87655008747992,NORMAL
2026-08-12 09:02:05,step_15,SD_에피택시,RAMP,29.994714895726588,15.071918338094928,29.796968537017424,NORMAL
2026-08-12 09:02:10,step_15,SD_에피택시,RAMP,34.94862200321502,17.392133922896946,34.65654890728655,NORMAL
2026-08-12 09:02:15,step_15,SD_에피택시,RAMP,39.92003653378508,20.026005451546077,39.62607708842624,NORMAL
2026-08-12 09:02:20,step_15,SD_에피택시,RAMP,44.68782445870384,22.59002056534505,44.67097009139014,NORMAL
2026-08-12 09:02:25,step_15,SD_에피택시,RAMP,50.13226799282846,24.852561713068184,49.424307713509634,NORMAL
2026-08-12 09:02:30,step_15,SD_에피택시,RAMP,54.978902926568445,27.75136434682089,54.58389525578571,NORMAL
2026-08-12 09:02:35,step_15,SD_에피택시,RAMP,60.10198624827136,30.11908859328665,59.381990995145195,NORMAL
2026-08-12 09:02:40,step_15,SD_에피택시,RAMP,65.36837560041825,32.500135330246565,64.47197413942781,NORMAL
2026-08-12 09:02:45,step_15,SD_에피택시,RAMP,69.92184964601908,34.91715918927612,69.29958187220299,NORMAL
2026-08-12 09:02:50,step_15,SD_에피택시,RAMP,74.53239825664168,37.48249148497263,74.27700849779784,NORMAL
2026-08-12 09:02:55,step_15,SD_에피택시,RAMP,80.09621407390216,40.008380235961134,79.19725533147421,NORMAL
2026-08-12 09:03:00,step_15,SD_에피택시,RAMP,85.03337187797854,42.5440662556812,84.10745251017511,NORMAL
2026-08-12 09:03:05,step_15,SD_에피택시,RAMP,89.85350922480573,45.150066084946005,89.07839560814847,NORMAL
2026-08-12 09:03:10,step_15,SD_에피택시,RAMP,95.0794532671243,47.45239015305572,94.16032891225349,NORMAL
2026-08-12 09:03:15,step_15,SD_에피택시,RAMP,100.15721926402088,50.05627098375726,98.81486688138621,NORMAL
2026-08-12 09:03:20,step_15,SD_에피택시,ACTIVE,99.71601702693654,49.80613562560998,98.85132408662342,NORMAL
2026-08-12 09:03:25,step_15,SD_에피택시,ACTIVE,99.90960044157899,49.93795989285121,98.91294339487703,NORMAL
2026-08-12 09:03:30,step_15,SD_에피택시,ACTIVE,100.44302611895468,50.0565075271804,98.87059862490767,NORMAL
2026-08-12 09:03:35,step_15,SD_에피택시,ACTIVE,99.7835133426312,50.10368937365132,99.18119755324986,NORMAL
2026-08-12 09:03:40,step_15,SD_에피택시,ACTIVE,100.02000092662414,49.88701512850031,99.15092123734239,NORMAL
2026-08-12 09:03:45,step_15,SD_에피택시,ACTIVE,99.21267665018684,49.933881245598215,99.07104381712736,NORMAL
2026-08-12 09:03:50,step_15,SD_에피택시,ACTIVE,99.5554463496756,50.21908349533753,98.9234635119027,NORMAL
2026-08-12 09:03:55,step_15,SD_에피택시,ACTIVE,100.04725524919984,50.17428629294421,99.1602062240153,NORMAL
2026-08-12 09:04:00,step_15,SD_에피택시,ACTIVE,100.36839634287568,50.03126858255786,98.80942440888053,NORMAL
2026-08-12 09:04:05,step_15,SD_에피택시,ACTIVE,99.5913910953997,49.664503227016894,99.25703791681775,NORMAL
2026-08-12 09:04:10,step_15,SD_에피택시,ACTIVE,100.02236921861815,50.3766698821535,98.9178444243387,NORMAL
2026-08-12 09:04:15,step_15,SD_에피택시,ACTIVE,99.88728462728389,49.99701026575141,98.96855577337902,NORMAL
2026-08-12 09:04:20,step_15,SD_에피택시,ACTIVE,100.28592641649774,49.9531149412968,98.94847873794063,NORMAL
2026-08-12 09:04:25,step_15,SD_에피택시,ACTIVE,99.63465900840322,49.92164601112188,98.87122711030815,NORMAL
2026-08-12 09:04:30,step_15,SD_에피택시,ACTIVE,100.12902329451025,50.05645505557987,99.23101357487243,NORMAL
2026-08-12 09:04:35,step_15,SD_에피택시,ACTIVE,99.80389279390113,50.057987388375636,99.09466735569414,NORMAL
2026-08-12 09:04:40,step_15,SD_에피택시,ACTIVE,100.06691140744795,50.14259418096898,99.14585646504958,NORMAL
2026-08-12 09:04:45,step_15,SD_에피택시,ACTIVE,100.02067931569255,49.86109067534765,98.8531596873527,NORMAL
2026-08-12 09:04:50,step_15,SD_에피택시,ACTIVE,99.92446627775722,49.95312576827881,99.02171253924048,NORMAL
2026-08-12 09:04:55,step_15,SD_에피택시,ACTIVE,100.14334355388081,50.30458185848363,99.06252344271977,NORMAL
2026-08-12 09:05:00,step_15,SD_에피택시,ACTIVE,100.01309582029089,50.033688594987495,99.03249078282599,NORMAL
2026-08-12 09:05:05,step_15,SD_에피택시,ACTIVE,99.96015810937699,49.97412134400099,98.86075518587184,NORMAL
2026-08-12 09:05:10,step_15,SD_에피택시,ACTIVE,99.89307503979317,49.858757335162444,99.12906000253568,NORMAL
2026-08-12 09:05:15,step_15,SD_에피택시,ACTIVE,100.0232795169236,50.07589014587311,99.01458600993422,NORMAL
2026-08-12 09:05:20,step_15,SD_에피택시,ACTIVE,100.06661306444383,50.154652732556364,98.88540431572284,NORMAL
2026-08-12 09:05:25,step_15,SD_에피택시,ACTIVE,99.70325737597581,50.13118814687147,98.77736993525367,NORMAL
2026-08-12 09:05:30,step_15,SD_에피택시,ACTIVE,99.89515862862478,49.961179870458665,99.07279998161879,NORMAL
2026-08-12 09:05:35,step_15,SD_에피택시,ACTIVE,99.68344421661065,50.05418784250453,99.29405468809578,NORMAL
2026-08-12 09:05:40,step_15,SD_에피택시,ACTIVE,99.98804637316576,50.25074891549729,98.87816948719845,NORMAL
2026-08-12 09:05:45,step_15,SD_에피택시,ACTIVE,99.8223003385438,50.16063234382572,99.02045364604956,NORMAL
2026-08-12 09:05:50,step_15,SD_에피택시,ACTIVE,100.23123494439437,49.882375588671,99.13325967349098,NORMAL
2026-08-12 09:05:55,step_15,SD_에피택시,ACTIVE,100.201818093327,49.618099240306776,98.84764172806784,NORMAL
2026-08-12 09:06:00,step_15,SD_에피택시,ACTIVE,99.7231754309307,50.04451587606263,98.9424051877098,NORMAL
2026-08-12 09:06:05,step_15,SD_에피택시,ACTIVE,99.99930779638046,50.119785219012265,98.89678094648863,NORMAL
