Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,DC_Power_kW,Ar_Flow_sccm,Vacuum_Pressure_Torr,Magnet_RPM,Status
09:00:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:00:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:01:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:02:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:03:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:04:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:05:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:06:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:07:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:08:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:25,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:30,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:35,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:40,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:45,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:50,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:09:55,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:10:00,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:10:05,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:10:10,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:10:15,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
09:10:20,,,step_29,Cu_Barrier_Seed,IDLE,0.5085973558326947,2.508832091785388,5.039655116690675e-09,2.9808022179869105,NORMAL
