Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Dose_atoms_cm2_e13,Energy_keV,Beam_Current_mA,Tilt_Angle_deg,Status
2026-08-12 09:00:00,LOT-20260812-A01,W01,step_16,고농도_SD_주입,IDLE,0.24871295084400658,1.513530975208059,0.6005966189369699,0.3435481580871018,NORMAL
2026-08-12 09:00:05,LOT-20260812-A01,W02,step_16,고농도_SD_주입,IDLE,0.2533459497594099,1.4883824172364541,0.5852615354406853,0.356019373708968,NORMAL
2026-08-12 09:00:10,LOT-20260812-A01,W03,step_16,고농도_SD_주입,IDLE,0.24941369268479754,1.5381196480599897,0.5957323717116144,0.35265849366994934,NORMAL
2026-08-12 09:00:15,LOT-20260812-A01,W04,step_16,고농도_SD_주입,IDLE,0.24700650578424924,1.5003524262195371,0.6031139535741202,0.35009036736711835,NORMAL
2026-08-12 09:00:20,LOT-20260812-A01,W05,step_16,고농도_SD_주입,IDLE,0.25178268308071633,1.4687731403380022,0.6051258315268857,0.3499876607534392,NORMAL
2026-08-12 09:00:25,LOT-20260812-A01,W06,step_16,고농도_SD_주입,IDLE,0.25172633115537796,1.4943751418732667,0.6058902307964193,0.3424689256454675,NORMAL
2026-08-12 09:00:30,LOT-20260812-A01,W07,step_16,고농도_SD_주입,IDLE,0.24841703415158692,1.501253122898716,0.6039740403288686,0.3451126233342365,NORMAL
2026-08-12 09:00:35,LOT-20260812-A01,W08,step_16,고농도_SD_주입,IDLE,0.248687683698049,1.5089793511114042,0.6058042194009625,0.3516807658505702,NORMAL
2026-08-12 09:00:40,LOT-20260812-A01,W09,step_16,고농도_SD_주입,IDLE,0.24891147757345478,1.494851389517783,0.6004573912900267,0.34735443666362753,NORMAL
2026-08-12 09:00:45,LOT-20260812-A01,W10,step_16,고농도_SD_주입,IDLE,0.2494824400982849,1.4797685944859122,0.5895213369401103,0.34891143479391257,NORMAL
2026-08-12 09:00:50,LOT-20260812-A01,W11,step_16,고농도_SD_주입,IDLE,0.24526757230769547,1.4781003876377543,0.5852615354406853,0.34947671967610455,NORMAL
2026-08-12 09:00:55,LOT-20260812-A01,W12,step_16,고농도_SD_주입,IDLE,0.24954644034720475,1.4869280142963666,0.594533121782628,0.3465876561549145,NORMAL
2026-08-12 09:01:00,LOT-20260812-A01,W13,step_16,고농도_SD_주입,IDLE,0.2544597854954579,1.4888444927496247,0.5986538456693677,0.34516040839987977,NORMAL
2026-08-12 09:01:05,LOT-20260812-A01,W14,step_16,고농도_SD_주입,IDLE,0.24776007508190823,1.4773005167020148,0.6125393179717549,0.34193821184537315,NORMAL
