Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Zone_Temp_C,Gas_Flow_sccm,Chamber_Pressure_Torr,Ramp_Rate_C_sec,Status
2026-08-12 09:00:00,LOT-20260812-A01,W01,step_10,활성화_열처리,IDLE,52.463202267979405,25.398690497260965,37.93480478459766,2.5002934092430484,NORMAL
2026-08-12 09:00:05,LOT-20260812-A01,W02,step_10,활성화_열처리,IDLE,52.60110777538064,24.74612314029667,37.98999721410587,2.5131859662964997,NORMAL
2026-08-12 09:00:10,LOT-20260812-A01,W03,step_10,활성화_열처리,IDLE,52.298397355365864,24.943028927904525,38.14801830768819,2.459724930802871,NORMAL
2026-08-12 09:00:15,LOT-20260812-A01,W04,step_10,활성화_열처리,IDLE,52.34616753627157,25.023901886028145,38.05087633310493,2.4770025457388463,NORMAL
2026-08-12 09:00:20,LOT-20260812-A01,W05,step_10,활성화_열처리,IDLE,52.602135227571765,24.759911736964472,37.83717459522848,2.496295536662544,NORMAL
2026-08-12 09:00:25,LOT-20260812-A01,W06,step_10,활성화_열처리,IDLE,52.68778176640791,24.56122449218221,37.82304897636475,2.477833374132891,NORMAL
2026-08-12 09:00:30,LOT-20260812-A01,W07,step_10,활성화_열처리,IDLE,52.375681190965864,24.94741059905577,37.99356895498808,2.479610205719521,NORMAL
2026-08-12 09:00:35,LOT-20260812-A01,W08,step_10,활성화_열처리,IDLE,52.2333565892098,24.91973014263519,37.87872593851252,2.491253433423089,NORMAL
2026-08-12 09:00:40,LOT-20260812-A01,W09,step_10,활성화_열처리,IDLE,53.15682364025758,24.902897189752807,38.064854674763296,2.5162395332911545,NORMAL
2026-08-12 09:00:45,LOT-20260812-A01,W10,step_10,활성화_열처리,IDLE,52.65666084741774,25.05567901565024,38.0042263064965,2.4914320555780463,NORMAL
2026-08-12 09:00:50,LOT-20260812-A01,W11,step_10,활성화_열처리,IDLE,52.446599247646596,25.357379914631498,38.01653847690238,2.5269606548618238,NORMAL
2026-08-12 09:00:55,LOT-20260812-A01,W12,step_10,활성화_열처리,IDLE,52.673806255106165,24.92422682007707,37.92932568183576,2.475056055433516,NORMAL
2026-08-12 09:01:00,LOT-20260812-A01,W13,step_10,활성화_열처리,IDLE,52.47510867405712,25.04261074968034,38.17413836552867,2.468701943488164,NORMAL
2026-08-12 09:01:05,LOT-20260812-A01,W14,step_10,활성화_열처리,IDLE,52.67343137782004,25.181717630936234,38.284259372801046,2.5481586351430283,NORMAL
2026-08-12 09:01:10,LOT-20260812-A01,W15,step_10,활성화_열처리,IDLE,52.531878639555245,25.13853573162819,37.97214152762433,2.4835510468083624,NORMAL
2026-08-12 09:01:15,LOT-20260812-A01,W16,step_10,활성화_열처리,IDLE,52.51825437963352,24.84639411888804,38.0353039248415,2.467227199823196,NORMAL
2026-08-12 09:01:20,LOT-20260812-A01,W17,step_10,활성화_열처리,IDLE,52.477283626353845,25.02409428077851,38.00974173430643,2.4564486514557045,NORMAL
2026-08-12 09:01:25,LOT-20260812-A01,W18,step_10,활성화_열처리,IDLE,52.21052373330738,25.136884955042262,37.97403131365589,2.5268775863452233,NORMAL
2026-08-12 09:01:30,LOT-20260812-A01,W19,step_10,활성화_열처리,IDLE,52.88761897987863,24.717912165622305,37.91679295322672,2.4914673871334987,NORMAL
2026-08-12 09:01:35,LOT-20260812-A01,W20,step_10,활성화_열처리,IDLE,52.31169321594645,25.315884752699127,37.89150320125195,2.49365725662334,NORMAL
2026-08-12 09:01:40,LOT-20260812-A01,W21,step_10,활성화_열처리,RAMP,51.411981138951525,26.43158890521411,37.54576109378979,2.484079828841336,NORMAL
2026-08-12 09:01:45,LOT-20260812-A01,W22,step_10,활성화_열처리,RAMP,104.82971209379491,49.27721974455551,76.16209601021966,5.1012942884669785,NORMAL
2026-08-12 09:01:50,LOT-20260812-A01,W23,step_10,활성화_열처리,RAMP,156.7308225491916,75.19367001834817,113.79213020871855,7.482047016602408,NORMAL
2026-08-12 09:01:55,LOT-20260812-A01,W24,step_10,활성화_열처리,RAMP,209.95862976755177,100.64227825667103,150.96868285994378,10.234405377883263,NORMAL
2026-08-12 09:02:00,LOT-20260812-A01,W25,step_10,활성화_열처리,RAMP,263.05021107884943,124.45438584367125,190.17794328823933,12.513376057405424,NORMAL
2026-08-12 09:02:05,LOT-20260812-A01,W01,step_10,활성화_열처리,RAMP,315.7962423204234,150.4816138456881,227.98469548701433,15.106178476695833,NORMAL
2026-08-12 09:02:10,LOT-20260812-A01,W02,step_10,활성화_열처리,RAMP,368.15178457729735,175.16325562629217,266.53866920056043,17.58052398579044,NORMAL
2026-08-12 09:02:15,LOT-20260812-A01,W03,step_10,활성화_열처리,RAMP,419.7554943561715,198.5320818223612,304.1492489588364,19.996355267974195,NORMAL
2026-08-12 09:02:20,LOT-20260812-A01,W04,step_10,활성화_열처리,RAMP,472.53967346212926,225.45916131597855,341.40853056147586,22.441302901397954,NORMAL
2026-08-12 09:02:25,LOT-20260812-A01,W05,step_10,활성화_열처리,RAMP,525.326303240718,248.89985758372896,379.108129343708,25.033196392856656,NORMAL
2026-08-12 09:02:30,LOT-20260812-B02,W01,step_10,활성화_열처리,RAMP,686.433891,183.370913,516.707651,17.405181,CASCADE_DEFECT
2026-08-12 09:02:35,LOT-20260812-B02,W02,step_10,활성화_열처리,RAMP,680.811434,177.153045,510.816075,17.704591,CASCADE_DEFECT
2026-08-12 09:02:40,LOT-20260812-B02,W03,step_10,활성화_열처리,RAMP,698.281812,175.236693,521.389642,18.025036,CASCADE_DEFECT
2026-08-12 09:02:45,LOT-20260812-B02,W04,step_10,활성화_열처리,RAMP,682.173334,180.517214,516.085900,17.501171,CASCADE_DEFECT
2026-08-12 09:02:50,LOT-20260812-B02,W05,step_10,활성화_열처리,RAMP,685.886941,179.416337,513.256432,18.232534,CASCADE_DEFECT
2026-08-12 09:02:55,LOT-20260812-B02,W06,step_10,활성화_열처리,RAMP,683.534414,176.289243,522.204734,17.993128,CASCADE_DEFECT
2026-08-12 09:03:00,LOT-20260812-B02,W07,step_10,활성화_열처리,RAMP,684.626850,182.558764,526.475201,17.726187,CASCADE_DEFECT
2026-08-12 09:03:05,LOT-20260812-B02,W08,step_10,활성화_열처리,RAMP,700.160431,177.007626,513.597983,18.363291,CASCADE_DEFECT
2026-08-12 09:03:10,LOT-20260812-B02,W09,step_10,활성화_열처리,RAMP,700.624100,177.471066,514.236099,18.130788,CASCADE_DEFECT
2026-08-12 09:03:15,LOT-20260812-B02,W10,step_10,활성화_열처리,RAMP,678.931345,180.942974,520.000589,17.543326,CASCADE_DEFECT
2026-08-12 09:03:20,LOT-20260812-B02,W11,step_10,활성화_열처리,ACTIVE,1305.630785,342.847266,973.923098,34.784406,CASCADE_DEFECT
2026-08-12 09:03:25,LOT-20260812-B02,W12,step_10,활성화_열처리,ACTIVE,1299.813065,340.532231,974.264289,35.020891,CASCADE_DEFECT
2026-08-12 09:03:30,LOT-20260812-B02,W13,step_10,활성화_열처리,ACTIVE,1321.139755,342.907782,973.387406,34.410481,CASCADE_DEFECT
2026-08-12 09:03:35,LOT-20260812-B02,W14,step_10,활성화_열처리,ACTIVE,1308.265723,337.444111,989.424431,33.979386,CASCADE_DEFECT
2026-08-12 09:03:40,LOT-20260812-B02,W15,step_10,활성화_열처리,ACTIVE,1294.422750,343.739873,991.948478,33.632514,CASCADE_DEFECT
2026-08-12 09:03:45,LOT-20260812-B02,W16,step_10,활성화_열처리,ACTIVE,1321.123723,343.086004,980.994462,34.242098,CASCADE_DEFECT
2026-08-12 09:03:50,LOT-20260812-B02,W17,step_10,활성화_열처리,ACTIVE,1293.584576,346.447795,975.976615,34.468566,CASCADE_DEFECT
2026-08-12 09:03:55,LOT-20260812-B02,W18,step_10,활성화_열처리,ACTIVE,1292.564450,332.121825,976.017639,33.427390,CASCADE_DEFECT
2026-08-12 09:04:00,LOT-20260812-B02,W19,step_10,활성화_열처리,ACTIVE,1050.1752127317309,497.64018059065745,761.1900241596535,49.993143386803126,NORMAL
2026-08-12 09:04:05,LOT-20260812-B02,W20,step_10,활성화_열처리,ACTIVE,1049.4862256028086,498.3198723012117,760.1389170881305,49.93422132415925,NORMAL
2026-08-12 09:04:10,LOT-20260812-B02,W21,step_10,활성화_열처리,ACTIVE,1048.2803515144585,501.7836946721802,760.3923355661626,50.04229233107136,NORMAL
2026-08-12 09:04:15,LOT-20260812-B02,W22,step_10,활성화_열처리,ACTIVE,1052.629965906066,502.6341523845403,759.0837275227985,50.23697104361023,NORMAL
