Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Dose_atoms_cm2_e13,Energy_keV,Beam_Current_mA,Tilt_Angle_deg,Status
09:00:00,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:05,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:10,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:15,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:20,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:25,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:30,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:35,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:40,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:45,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:50,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:00:55,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:01:00,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:01:05,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:01:10,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:01:15,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:01:20,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:01:25,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
09:01:30,,,step_13,LDD_이온주입,IDLE,0.2466000794658193,1.4992366082606714,0.6003946219930394,0.3472779949021055,NORMAL
