Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Source_Power_W,Bias_Power_W,Gas_Ratio_CHF3_Ar,Chamber_Pressure_mTorr,Back_He_Pressure_Torr,Status
2026-08-12 09:00:00,LOT-20260812-A01,W01,step_28,다마신_식각,IDLE,75.580586674623,17.47868368984185,0.07641244822668733,0.7585620776685449,0.5151553239675367,NORMAL
2026-08-12 09:00:05,LOT-20260812-A01,W02,step_28,다마신_식각,IDLE,74.19678405751235,17.36541245463749,0.07618561931633917,0.7371920359837105,0.5009832901542282,NORMAL
2026-08-12 09:00:10,LOT-20260812-A01,W03,step_28,다마신_식각,IDLE,74.95983239542008,17.63025648938534,0.07456706952658453,0.7332118900295639,0.5045679810983621,NORMAL
2026-08-12 09:00:15,LOT-20260812-A01,W04,step_28,다마신_식각,IDLE,74.8877929544888,17.525734951845983,0.07625480706774447,0.7592873418362575,0.5102601511105376,NORMAL
2026-08-12 09:00:20,LOT-20260812-A01,W05,step_28,다마신_식각,IDLE,74.35665361760051,17.78257770258425,0.07617182203446128,0.7336006505173986,0.49633815091787786,NORMAL
2026-08-12 09:00:25,LOT-20260812-A01,W06,step_28,다마신_식각,IDLE,75.52719607237975,17.314989679318757,0.07481116609124612,0.7596277422832847,0.4918584828448151,NORMAL
2026-08-12 09:00:30,LOT-20260812-A01,W07,step_28,다마신_식각,IDLE,74.94492942622315,17.451894959430046,0.0749905415220771,0.7708124997746697,0.5133298181017755,NORMAL
2026-08-12 09:00:35,LOT-20260812-A01,W08,step_28,다마신_식각,IDLE,74.91955523349164,17.233971461464087,0.07654171408464679,0.7641865302936559,0.5030676583466209,NORMAL
2026-08-12 09:00:40,LOT-20260812-A01,W09,step_28,다마신_식각,IDLE,74.50517792563893,17.4895492666867,0.07605836188024637,0.7585566992435306,0.4949441046000245,NORMAL
2026-08-12 09:00:45,LOT-20260812-A01,W10,step_28,다마신_식각,IDLE,74.77808065032876,17.1158547458283,0.07622478398450924,0.7540424566471413,0.5009411677168073,NORMAL
2026-08-12 09:00:50,LOT-20260812-A01,W11,step_28,다마신_식각,IDLE,74.38702344664766,17.580371141462514,0.07758538411205011,0.7442406006118243,0.5050853229596655,NORMAL
2026-08-12 09:00:55,LOT-20260812-A01,W12,step_28,다마신_식각,IDLE,75.51825983121866,17.486135103667287,0.07554726701631238,0.7482815829148027,0.49061853259510024,NORMAL
2026-08-12 09:01:00,LOT-20260812-A01,W13,step_28,다마신_식각,IDLE,75.61968959805318,17.538796184511984,0.0753256647209108,0.7415185698940787,0.507159928975841,NORMAL
2026-08-12 09:01:05,LOT-20260812-A01,W14,step_28,다마신_식각,IDLE,76.00803691488134,17.69703366092354,0.07635793746132567,0.7332118900295639,0.5040844620384191,NORMAL
2026-08-12 09:01:10,LOT-20260812-A01,W15,step_28,다마신_식각,IDLE,75.26043202615287,17.556200622323907,0.07698782091146701,0.750531410138724,0.5157784573435669,NORMAL
2026-08-12 09:01:15,LOT-20260812-A01,W16,step_28,다마신_식각,IDLE,74.79646884401213,17.18080561590402,0.07438860606948415,0.7666183359233295,0.4978100868284139,NORMAL
2026-08-12 09:01:20,LOT-20260812-A01,W17,step_28,다마신_식각,IDLE,74.71862206614259,17.361031806114926,0.07479814147881339,0.7332118900295639,0.5137711743350826,NORMAL
2026-08-12 09:01:25,LOT-20260812-A01,W18,step_28,다마신_식각,IDLE,75.29438882624419,17.47995460714244,0.07398142937945293,0.7708124997746697,0.4995535445866819,NORMAL
2026-08-12 09:01:30,LOT-20260812-A01,W19,step_28,다마신_식각,IDLE,75.12051813273655,17.417975132498093,0.07534274997441118,0.7682577634929236,0.5013917408865939,NORMAL
2026-08-12 09:01:35,LOT-20260812-A01,W20,step_28,다마신_식각,IDLE,74.89547511219487,17.448510490161283,0.07588925860382409,0.7559549823601784,0.50280951248858,NORMAL
2026-08-12 09:01:40,LOT-20260812-A01,W21,step_28,다마신_식각,RAMP,74.37101141549806,19.121452508152036,0.07120449086146173,0.7743027208964639,0.5837301330171248,NORMAL
2026-08-12 09:01:45,LOT-20260812-A01,W22,step_28,다마신_식각,RAMP,152.81085700985398,35.10035544608676,0.1545351820808867,1.488825216029387,0.9504203760948964,NORMAL
2026-08-12 09:01:50,LOT-20260812-A01,W23,step_28,다마신_식각,RAMP,223.9635663748391,52.88225961654832,0.22318669234971666,2.252520996200117,1.5198030071532347,NORMAL
2026-08-12 09:01:55,LOT-20260812-A01,W24,step_28,다마신_식각,RAMP,303.2320222244065,67.99119850442932,0.29786083698467575,2.972184871582124,2.001689257490289,NORMAL
2026-08-12 09:02:00,LOT-20260812-A01,W25,step_28,다마신_식각,RAMP,375.4371268656005,88.24600465223287,0.3795197530128951,3.75189828465475,2.498858593553001,NORMAL
2026-08-12 09:02:05,LOT-20260812-A01,W01,step_28,다마신_식각,RAMP,449.11708604020174,107.8519618795584,0.44749943776705253,4.5083895696682506,3.0233204303708114,NORMAL
2026-08-12 09:02:10,LOT-20260812-A01,W02,step_28,다마신_식각,RAMP,523.1153538112582,123.84565413628512,0.5193860060911075,5.362874640021085,3.54424004285209,NORMAL
2026-08-12 09:02:15,LOT-20260812-A01,W03,step_28,다마신_식각,RAMP,599.6291406481614,139.5598098160878,0.6029746284396363,6.033936962662722,4.021265283463276,NORMAL
2026-08-12 09:02:20,LOT-20260812-A01,W04,step_28,다마신_식각,RAMP,676.2080776093237,159.78105742363923,0.6744731908124274,6.737435815890355,4.549408188039841,NORMAL
2026-08-12 09:02:25,LOT-20260812-A01,W05,step_28,다마신_식각,RAMP,749.0951688998545,175.02749636659553,0.7547922353327081,7.494065598793779,4.989961552294831,NORMAL
2026-08-12 09:02:30,LOT-20260812-B02,W01,step_28,다마신_식각,RAMP,827.0408053271531,192.8065462765214,0.8283319626830539,8.207204503900986,5.498057911252359,NORMAL
2026-08-12 09:02:35,LOT-20260812-B02,W02,step_28,다마신_식각,RAMP,898.975298792572,209.73256378421218,0.8930068065568734,8.96709425255288,5.9599651539036484,NORMAL
2026-08-12 09:02:40,LOT-20260812-B02,W03,step_28,다마신_식각,RAMP,974.7005170022613,227.2066811317947,0.9802621376935555,9.804641741504575,6.579316227603662,NORMAL
2026-08-12 09:02:45,LOT-20260812-B02,W04,step_28,다마신_식각,RAMP,1046.9119334340205,242.75190480722893,1.057598999811388,10.470361973950162,6.992531501236938,NORMAL
2026-08-12 09:02:50,LOT-20260812-B02,W05,step_28,다마신_식각,RAMP,1126.3427444083304,263.28749403188647,1.129134414037057,11.212947843197123,7.488111404938592,NORMAL
2026-08-12 09:02:55,LOT-20260812-B02,W06,step_28,다마신_식각,RAMP,1199.358778335433,279.70300179252746,1.204295441694188,11.964449244238194,8.024266508945075,NORMAL
2026-08-12 09:03:00,LOT-20260812-B02,W07,step_28,다마신_식각,RAMP,1278.7892892176062,297.3119393121263,1.2740093116763689,12.7062492568694,8.544283178428921,NORMAL
2026-08-12 09:03:05,LOT-20260812-B02,W08,step_28,다마신_식각,RAMP,1351.6915440414439,315.27333764413845,1.3480932185854615,13.567631104520611,8.972316750755281,NORMAL
2026-08-12 09:03:10,LOT-20260812-B02,W09,step_28,다마신_식각,RAMP,1425.2027994569464,332.0854217656991,1.4258497787801045,14.25856218455172,9.54746749908912,NORMAL
2026-08-12 09:03:15,LOT-20260812-B02,W10,step_28,다마신_식각,RAMP,1502.9404224504647,350.263826777203,1.503679621432082,14.983061122529909,9.987867927112026,NORMAL
2026-08-12 09:03:20,LOT-20260812-B02,W11,step_28,다마신_식각,ACTIVE,1501.4583918579197,351.8045907641684,1.5053684016487179,15.002635347587104,10.085837173253646,NORMAL
2026-08-12 09:03:25,LOT-20260812-B02,W12,step_28,다마신_식각,ACTIVE,1503.6297364350771,350.6072200305425,1.497373304114369,15.019556145875221,9.967545459778986,NORMAL
2026-08-12 09:03:30,LOT-20260812-B02,W13,step_28,다마신_식각,ACTIVE,1496.8954626012337,349.7697542947329,1.4967650454090264,14.932743583103111,10.044126839483704,NORMAL
2026-08-12 09:03:35,LOT-20260812-B02,W14,step_28,다마신_식각,ACTIVE,1501.6602798896681,349.814757344176,1.4910590793216978,14.87493639533722,10.002562589194868,NORMAL
2026-08-12 09:03:40,LOT-20260812-B02,W15,step_28,다마신_식각,ACTIVE,1501.8097986981709,350.30089036861665,1.503881519552133,15.120465244632474,9.932417329378303,NORMAL
2026-08-12 09:03:45,LOT-20260812-B02,W16,step_28,다마신_식각,ACTIVE,1494.4389321652036,348.7517745535097,1.497661312355748,15.088922136893082,9.91504213284201,NORMAL
2026-08-12 09:03:50,LOT-20260812-B02,W17,step_28,다마신_식각,ACTIVE,1505.4238516707228,350.3117895519139,1.498193731217319,15.034002233447728,9.955422828362643,NORMAL
2026-08-12 09:03:55,LOT-20260812-B02,W18,step_28,다마신_식각,ACTIVE,1495.822803872263,351.0268563387109,1.510367251078665,15.082727454299588,10.05955341351483,NORMAL
2026-08-12 09:04:00,LOT-20260812-B02,W19,step_28,다마신_식각,ACTIVE,1495.3237354874432,350.1312741441661,1.5035903334407064,15.172292764358783,9.883410688254028,NORMAL
2026-08-12 09:04:05,LOT-20260812-B02,W20,step_28,다마신_식각,ACTIVE,1489.7447320890706,349.36380065309993,1.501937392117015,14.951813666715944,10.020036758393555,NORMAL
2026-08-12 09:04:10,LOT-20260812-B02,W21,step_28,다마신_식각,ACTIVE,1501.7058813833764,349.5693447202551,1.5049811837428542,14.899196934827785,10.01481343135084,NORMAL
2026-08-12 09:04:15,LOT-20260812-B02,W22,step_28,다마신_식각,ACTIVE,1494.084964463107,350.9782532604648,1.508523684044655,15.059536495914989,9.899062262108245,NORMAL
2026-08-12 09:04:20,LOT-20260812-B02,W23,step_28,다마신_식각,ACTIVE,1498.139089849115,348.3497356931245,1.4902951154390096,14.867985662705529,9.952186291358714,NORMAL
2026-08-12 09:04:25,LOT-20260812-B02,W24,step_28,다마신_식각,ACTIVE,1503.0163261949035,348.77531428423055,1.4966062293783093,15.003417538848586,9.952072908658819,NORMAL
2026-08-12 09:04:30,LOT-20260812-B02,W25,step_28,다마신_식각,ACTIVE,1500.6913904748944,347.58964847932884,1.49860719120854,14.973141172527532,10.003161488266345,NORMAL
2026-08-12 09:04:35,LOT-20260812-B02,W01,step_28,다마신_식각,ACTIVE,1497.754689861796,350.0509980490097,1.4941299484061787,15.060649900596788,10.087980146964263,NORMAL
2026-08-12 09:04:40,LOT-20260812-B02,W02,step_28,다마신_식각,ACTIVE,1494.273553761032,351.2928315136118,1.498408670562036,14.95659526820185,10.06449771563787,NORMAL
2026-08-12 09:04:45,LOT-20260812-B02,W03,step_28,다마신_식각,ACTIVE,1499.6125936125186,351.99722273968626,1.4906931905917582,15.107979279993314,9.978381493094078,NORMAL
2026-08-12 09:04:50,LOT-20260812-B02,W04,step_28,다마신_식각,ACTIVE,1503.078990949151,352.3229987647921,1.5055330755617942,14.932780484502189,9.950234950641166,NORMAL
2026-08-12 09:04:55,LOT-20260812-B02,W05,step_28,다마신_식각,ACTIVE,1502.5230112083098,348.96428878671315,1.4968949724555933,15.063522059523484,9.906497570063237,NORMAL
2026-08-12 09:05:00,LOT-20260812-B02,W06,step_28,다마신_식각,ACTIVE,1506.432411009267,350.3750464482675,1.501205738387317,14.940022766040473,9.977283490987107,NORMAL
2026-08-12 09:05:05,LOT-20260812-B02,W07,step_28,다마신_식각,ACTIVE,1497.6475491360109,349.39653148822396,1.5003078517179431,15.04936090457024,9.946072766832435,NORMAL
2026-08-12 09:05:10,LOT-20260812-B02,W08,step_28,다마신_식각,ACTIVE,1495.2586787026287,352.4714659283377,1.5033445164067443,14.908681879197507,9.997831121097668,NORMAL
2026-08-12 09:05:15,LOT-20260812-B02,W09,step_28,다마신_식각,ACTIVE,1501.11582352384,351.95516945015873,1.4852346625489687,14.997829754114573,10.000104631784648,NORMAL
2026-08-12 09:05:20,LOT-20260812-B02,W10,step_28,다마신_식각,ACTIVE,1500.7611164227442,350.2521071584659,1.5027015823263479,15.118988243114474,9.971464844052166,NORMAL
