Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Dose_mJ_cm2,Focus_Offset_um,Overlay_Error_nm,PR_Thickness_nm,Bake_Temp_C,Status
2026-08-12 09:00:00,LOT-20260812-A01,W01,step_27,다마신_포토,IDLE,1.2586712676348426,-0.0004753249285259068,0.09331836363752455,6.079565908678729,5.456991507248713,NORMAL
2026-08-12 09:00:05,LOT-20260812-A01,W02,step_27,다마신_포토,IDLE,1.2642114897248369,-0.0004753249285259068,0.0981039207471412,6.052693839581241,5.547762552629311,NORMAL
2026-08-12 09:00:10,LOT-20260812-A01,W03,step_27,다마신_포토,IDLE,1.236150214195645,-0.0004753249285259068,0.0981039207471412,6.039692192262192,5.536653664930755,NORMAL
2026-08-12 09:00:15,LOT-20260812-A01,W04,step_27,다마신_포토,IDLE,1.234489957336123,-0.00045213834664659423,0.0981039207471412,5.990361020103268,5.518004650196695,NORMAL
2026-08-12 09:00:20,LOT-20260812-A01,W05,step_27,다마신_포토,IDLE,1.233930429035467,-0.0004753249285259068,0.09359630255612136,6.106441541236356,5.513345155577934,NORMAL
2026-08-12 09:00:25,LOT-20260812-A01,W06,step_27,다마신_포토,IDLE,1.231804959494366,-0.0004753249285259068,0.0981039207471412,6.051490709425313,5.512023696554612,NORMAL
2026-08-12 09:00:30,LOT-20260812-A01,W07,step_27,다마신_포토,IDLE,1.2338586073097961,-0.000458769484525782,0.09331836363752455,6.001870943396471,5.478962531208427,NORMAL
2026-08-12 09:00:35,LOT-20260812-A01,W08,step_27,다마신_포토,IDLE,1.2638718231372998,-0.0004753249285259068,0.09331836363752455,6.011020535779535,5.600046753117272,NORMAL
2026-08-12 09:00:40,LOT-20260812-A01,W09,step_27,다마신_포토,IDLE,1.2583677473189598,-0.00045213834664659423,0.09331836363752455,5.977057517263048,5.488575058379107,NORMAL
2026-08-12 09:00:45,LOT-20260812-A01,W10,step_27,다마신_포토,IDLE,1.224559967192126,-0.00045213834664659423,0.09331836363752455,6.019668584557915,5.482931832260863,NORMAL
2026-08-12 09:00:50,LOT-20260812-A01,W11,step_27,다마신_포토,IDLE,1.2423474952189062,-0.0004753249285259068,0.09331836363752455,6.029653751686346,5.544824252481806,NORMAL
2026-08-12 09:00:55,LOT-20260812-A01,W12,step_27,다마신_포토,IDLE,1.2326324511691507,-0.00045213834664659423,0.09565156431153911,6.035130404227355,5.498831769103026,NORMAL
2026-08-12 09:01:00,LOT-20260812-A01,W13,step_27,다마신_포토,IDLE,1.2629229529476327,-0.00045213834664659423,0.09609566765380363,5.990965805390478,5.499240219389886,NORMAL
2026-08-12 09:01:05,LOT-20260812-A01,W14,step_27,다마신_포토,IDLE,1.2432553139572087,-0.00045213834664659423,0.09350161717708969,5.926315033118616,5.556582774883192,NORMAL
2026-08-12 09:01:10,LOT-20260812-A01,W15,step_27,다마신_포토,IDLE,1.2268335886576918,-0.0004753249285259068,0.09331836363752455,6.012089417308991,5.527144609822015,NORMAL
2026-08-12 09:01:15,LOT-20260812-A01,W16,step_27,다마신_포토,IDLE,1.2525524760165587,-0.0004753249285259068,0.0981039207471412,6.03533967529653,5.529176741870971,NORMAL
