Timestamp,Address,Step_Name,Phase,Source_Power_W,Bias_Power_W,Gas_Ratio_CHF3_Ar,Chamber_Pressure_mTorr,Back_He_Pressure_Torr,Status
2026-08-12 09:00:00,step_14,스페이서_식각,IDLE,74.48859979292813,17.382292405874054,0.0748695851731829,0.7577776925040398,0.49735519651231375,NORMAL
2026-08-12 09:00:05,step_14,스페이서_식각,IDLE,74.91157426488131,17.63534484315881,0.07475317666952346,0.7561638149082266,0.4945619840453863,NORMAL
2026-08-12 09:00:10,step_14,스페이서_식각,IDLE,74.95478865524427,17.405027197828105,0.07379935626767892,0.7595689794008293,0.49840057851701164,NORMAL
2026-08-12 09:00:15,step_14,스페이서_식각,IDLE,75.30878414398869,17.5289651897105,0.0729186586113573,0.7266519459869756,0.49449319153343235,NORMAL
2026-08-12 09:00:20,step_14,스페이서_식각,IDLE,75.23290082006037,17.54362891538645,0.07581786642494964,0.7412206420302545,0.4986980446719524,NORMAL
2026-08-12 09:00:25,step_14,스페이서_식각,IDLE,76.23023799066691,17.411923781662708,0.07524322157325224,0.7451328726375537,0.5001644092861938,NORMAL
2026-08-12 09:00:30,step_14,스페이서_식각,IDLE,74.72309211884705,17.5157362741355,0.0759019983782101,0.7375278199064776,0.49102069106619944,NORMAL
2026-08-12 09:00:35,step_14,스페이서_식각,IDLE,75.23085032026009,17.406176207571644,0.07456276405784164,0.7564351027202458,0.5063067986209788,NORMAL
2026-08-12 09:00:40,step_14,스페이서_식각,IDLE,76.41282683864645,17.40506721874154,0.07428722211517241,0.7678033961639384,0.4962957228553033,NORMAL
2026-08-12 09:00:45,step_14,스페이서_식각,IDLE,74.64887586185785,17.769166162875567,0.07500654796663665,0.7701777698301945,0.49158115649714657,NORMAL
2026-08-12 09:00:50,step_14,스페이서_식각,IDLE,75.08708921770221,17.543853410456602,0.07585419964861283,0.7449119285218517,0.4964839257171813,NORMAL
2026-08-12 09:00:55,step_14,스페이서_식각,IDLE,74.4330716993256,17.58676656805007,0.07476854778501235,0.7543794879368686,0.5024225815662029,NORMAL
2026-08-12 09:01:00,step_14,스페이서_식각,IDLE,75.04925213977646,17.135673807753616,0.0758017851843285,0.7566846525673515,0.500830381998133,NORMAL
2026-08-12 09:01:05,step_14,스페이서_식각,IDLE,74.53186971111741,17.605864582957597,0.07399369199440692,0.759318841413053,0.5042211811490446,NORMAL
2026-08-12 09:01:10,step_14,스페이서_식각,IDLE,75.6280805420948,17.63260586599381,0.07483855286683014,0.7368279739039103,0.5089834612507553,NORMAL
2026-08-12 09:01:15,step_14,스페이서_식각,IDLE,75.08839131541883,17.40041534432781,0.07492988585592197,0.7773087040239745,0.5130494020400803,NORMAL
2026-08-12 09:01:20,step_14,스페이서_식각,IDLE,74.43876164401063,18.021257419065172,0.07622638994392193,0.7638978027651967,0.5028548616268805,NORMAL
2026-08-12 09:01:25,step_14,스페이서_식각,IDLE,75.504340618675,16.927693183953984,0.07520762739801592,0.7642897401553866,0.48930597612764504,NORMAL
2026-08-12 09:01:30,step_14,스페이서_식각,IDLE,75.10779962332295,17.696091783942638,0.07674607751829421,0.7680519008535059,0.49730889197469696,NORMAL
2026-08-12 09:01:35,step_14,스페이서_식각,IDLE,75.57169126633407,17.678201201238714,0.07365231520005253,0.7580120391339897,0.4899568161561699,NORMAL
2026-08-12 09:01:40,step_14,스페이서_식각,RAMP,72.2456096929254,18.04158293199941,0.07551967561764512,0.6883611946169417,0.5678741629484912,NORMAL
2026-08-12 09:01:45,step_14,스페이서_식각,RAMP,150.8851785893968,35.176212705638626,0.1507175921567218,1.4916616361066937,1.0794960353010865,NORMAL
2026-08-12 09:01:50,step_14,스페이서_식각,RAMP,226.8560200671473,53.05067932262504,0.22748037279034747,2.150936796296285,1.5260124478998538,NORMAL
2026-08-12 09:01:55,step_14,스페이서_식각,RAMP,298.98389402343423,70.86817547955589,0.29674656025420443,3.024904350581945,2.0343383537055613,NORMAL
2026-08-12 09:02:00,step_14,스페이서_식각,RAMP,371.97839345527643,86.77411241616801,0.38173778535764336,3.739847180510067,2.5100377277294665,NORMAL
2026-08-12 09:02:05,step_14,스페이서_식각,RAMP,449.90014201111103,105.2991956221801,0.450051855765887,4.497568656988384,3.014642236618432,NORMAL
2026-08-12 09:02:10,step_14,스페이서_식각,RAMP,527.9474767050742,122.3166831579767,0.5206517299482603,5.322240067805139,3.436101831266835,NORMAL
2026-08-12 09:02:15,step_14,스페이서_식각,RAMP,602.7022327935217,138.9062315997745,0.5999359000383456,5.9725803576866126,3.9970427053897235,NORMAL
