Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Dose_mJ_cm2,Focus_Offset_um,Overlay_Error_nm,PR_Thickness_nm,Bake_Temp_C,Status
2026-08-12 09:00:00,LOT-20260812-A01,W01,step_22,컨택홀_포토,IDLE,1.2609590416866863,0.00011437809763801191,0.09974113567292521,5.999399588168158,5.438704784041203,NORMAL
2026-08-12 09:00:05,LOT-20260812-A01,W02,step_22,컨택홀_포토,IDLE,1.2634441783755992,0.00010879867824103573,0.1003174527441197,6.0144926602438415,5.517505337202919,NORMAL
2026-08-12 09:00:10,LOT-20260812-A01,W03,step_22,컨택홀_포토,IDLE,1.2484504582454088,0.00011437809763801191,0.10320403520609701,5.926379358220746,5.448967752289379,NORMAL
2026-08-12 09:00:15,LOT-20260812-A01,W04,step_22,컨택홀_포토,IDLE,1.257668535983917,0.00010879867824103573,0.09974113567292521,6.066041287508243,5.5743858997441444,NORMAL
2026-08-12 09:00:20,LOT-20260812-A01,W05,step_22,컨택홀_포토,IDLE,1.2365644309910215,0.00011437809763801191,0.1048560657074342,6.0100125046583415,5.462517188625627,NORMAL
2026-08-12 09:00:25,LOT-20260812-A01,W06,step_22,컨택홀_포토,IDLE,1.2599938781037545,0.00010879867824103573,0.09974113567292521,6.056941311988565,5.499985570985709,NORMAL
2026-08-12 09:00:30,LOT-20260812-A01,W07,step_22,컨택홀_포토,IDLE,1.2469339608902938,0.00011437809763801191,0.09977652049435311,6.061042916032387,5.506364478646412,NORMAL
2026-08-12 09:00:35,LOT-20260812-A01,W08,step_22,컨택홀_포토,IDLE,1.2346702469747852,0.00010879867824103573,0.09974113567292521,6.0667437211360635,5.470824890430526,NORMAL
2026-08-12 09:00:40,LOT-20260812-A01,W09,step_22,컨택홀_포토,IDLE,1.2496584999317115,0.00010879867824103573,0.09974113567292521,5.96758596120739,5.410406918776881,NORMAL
2026-08-12 09:00:45,LOT-20260812-A01,W10,step_22,컨택홀_포토,IDLE,1.2456191895462516,0.00011437809763801191,0.1048560657074342,5.98960189960534,5.507635803904649,NORMAL
2026-08-12 09:00:50,LOT-20260812-A01,W11,step_22,컨택홀_포토,IDLE,1.283615554349375,0.00011437809763801191,0.10319267520795662,5.969414896263524,5.4698704003959095,NORMAL
2026-08-12 09:00:55,LOT-20260812-A01,W12,step_22,컨택홀_포토,IDLE,1.2565309137271987,0.00010879867824103573,0.1048560657074342,6.0447548231370645,5.504661537104658,NORMAL
2026-08-12 09:01:00,LOT-20260812-A01,W13,step_22,컨택홀_포토,IDLE,1.2736957620117233,0.00011437809763801191,0.10150941354202743,6.016644461468187,5.495106757910452,NORMAL
2026-08-12 09:01:05,LOT-20260812-A01,W14,step_22,컨택홀_포토,IDLE,1.2669693065953809,0.00010879867824103573,0.1048560657074342,6.053457243200662,5.510531649922872,NORMAL
2026-08-12 09:01:10,LOT-20260812-A01,W15,step_22,컨택홀_포토,IDLE,1.2505667089969625,0.00011437809763801191,0.10417378362143452,6.055636940152862,5.562474804826242,NORMAL
2026-08-12 09:01:15,LOT-20260812-A01,W16,step_22,컨택홀_포토,IDLE,1.2433442119560494,0.00010879867824103573,0.10254456144686826,5.913637025453054,5.478152679490915,NORMAL
2026-08-12 09:01:20,LOT-20260812-A01,W17,step_22,컨택홀_포토,IDLE,1.2238966012819952,0.00010879867824103573,0.1048560657074342,6.067538506527693,5.4812462138263,NORMAL
2026-08-12 09:01:25,LOT-20260812-A01,W18,step_22,컨택홀_포토,IDLE,1.2369358467400289,0.00010879867824103573,0.10156505453844271,6.0475430478882855,5.433368107889844,NORMAL
2026-08-12 09:01:30,LOT-20260812-A01,W19,step_22,컨택홀_포토,IDLE,1.2599413018663133,0.00011437809763801191,0.1048560657074342,5.981538755840725,5.492192641956028,NORMAL
