Timestamp,Address,Step_Name,Phase,Source_Power_W,Bias_Power_W,Gas_Ratio_CHF3_Ar,Chamber_Pressure_mTorr,Back_He_Pressure_Torr,Status
2026-08-12 09:00:00,step_28,다마신_식각,IDLE,74.75572110052737,17.545794611495133,0.07339040535749676,0.7527502805663112,0.4908232870411927,NORMAL
2026-08-12 09:00:05,step_28,다마신_식각,IDLE,74.93353136895878,17.645038361031066,0.0765026492216701,0.7636004227868733,0.508555442924153,NORMAL
2026-08-12 09:00:10,step_28,다마신_식각,IDLE,75.53565764605989,17.53058421613932,0.0741781102946804,0.7529499798913516,0.502296573128078,NORMAL
2026-08-12 09:00:15,step_28,다마신_식각,IDLE,75.5899925963683,17.66237007948643,0.07447259582499145,0.7171402845826098,0.5005889233032705,NORMAL
2026-08-12 09:00:20,step_28,다마신_식각,IDLE,73.51650641416418,17.119957474360074,0.07563309452375289,0.7613962977940043,0.509785572955377,NORMAL
2026-08-12 09:00:25,step_28,다마신_식각,IDLE,75.53373029769159,17.716665639395874,0.07383079897673053,0.7297651369816933,0.47387236912018105,NORMAL
2026-08-12 09:00:30,step_28,다마신_식각,IDLE,75.98788913532455,17.217935914824512,0.07473415058691389,0.7392713941431905,0.48192960388882317,NORMAL
2026-08-12 09:00:35,step_28,다마신_식각,IDLE,75.15336561966829,17.745876154289505,0.07589174429275307,0.7529764704757563,0.5137921872453662,NORMAL
2026-08-12 09:00:40,step_28,다마신_식각,IDLE,75.57010585359335,17.62560146085321,0.07357889778265748,0.7487417121414616,0.49871077883553,NORMAL
2026-08-12 09:00:45,step_28,다마신_식각,IDLE,75.76725367612093,17.032452609463757,0.0744999956706045,0.763091028010412,0.4957322771912133,NORMAL
2026-08-12 09:00:50,step_28,다마신_식각,IDLE,75.13295622562487,17.684240706046232,0.07387327638001091,0.7408387105155161,0.4866224301166733,NORMAL
2026-08-12 09:00:55,step_28,다마신_식각,IDLE,75.48853848592523,17.748774334958227,0.07422606458110828,0.7355007932566494,0.501938493491493,NORMAL
2026-08-12 09:01:00,step_28,다마신_식각,IDLE,75.00761189841795,17.814469615086477,0.07618564858013069,0.7453253591237138,0.5031725580567656,NORMAL
2026-08-12 09:01:05,step_28,다마신_식각,IDLE,74.96869910903796,17.307850428973495,0.07640506363396608,0.7646552900346422,0.5144081464199516,NORMAL
2026-08-12 09:01:10,step_28,다마신_식각,IDLE,74.60307514348271,17.54485271051763,0.07525783412942548,0.7594450930662323,0.5037244517518932,NORMAL
2026-08-12 09:01:15,step_28,다마신_식각,IDLE,75.10381346816052,17.673612345762177,0.07553220968462748,0.7513072201188362,0.49697192100281584,NORMAL
2026-08-12 09:01:20,step_28,다마신_식각,IDLE,76.1321141010657,17.68408171685302,0.0755048549012341,0.7698894478200429,0.5040567675186962,NORMAL
2026-08-12 09:01:25,step_28,다마신_식각,IDLE,74.45850305516527,17.60238019046574,0.07432766402391083,0.7671728436420774,0.5110948856224461,NORMAL
2026-08-12 09:01:30,step_28,다마신_식각,IDLE,75.37012375475082,17.393340939135843,0.07523815050418352,0.7618272335421415,0.5089121968051905,NORMAL
