Timestamp,Address,Step_Name,Phase,Dose_atoms_cm2_e13,Energy_keV,Beam_Current_mA,Tilt_Angle_deg,Status
2026-08-12 09:00:00,step_16,고농도_SD_주입,IDLE,0.2492871036746118,1.4843804941431142,0.5980420829885995,0.3504344256993891,NORMAL
2026-08-12 09:00:05,step_16,고농도_SD_주입,IDLE,0.2473390689739145,1.482495815984425,0.5960724007791581,0.3556291608950588,NORMAL
2026-08-12 09:00:10,step_16,고농도_SD_주입,IDLE,0.24954249280094024,1.5036323042958883,0.5818451808668069,0.34958044550608003,NORMAL
2026-08-12 09:00:15,step_16,고농도_SD_주입,IDLE,0.2482668096901921,1.4957699598629959,0.6069596125530361,0.3498489363660786,NORMAL
2026-08-12 09:00:20,step_16,고농도_SD_주입,IDLE,0.24905598761735515,1.4646282866017304,0.6165344010882585,0.3498320729761641,NORMAL
2026-08-12 09:00:25,step_16,고농도_SD_주입,IDLE,0.2526529068309346,1.4794841283014852,0.5936280528274045,0.3564888690689559,NORMAL
2026-08-12 09:00:30,step_16,고농도_SD_주입,IDLE,0.25118812482251457,1.4936319285189181,0.5988321547422361,0.34445973336585284,NORMAL
2026-08-12 09:00:35,step_16,고농도_SD_주입,IDLE,0.25251778607245406,1.5145455875187432,0.6043429146131574,0.35887923447395603,NORMAL
2026-08-12 09:00:40,step_16,고농도_SD_주입,IDLE,0.24599829222746003,1.4996785222767586,0.6172441836060991,0.34411809072742244,NORMAL
2026-08-12 09:00:45,step_16,고농도_SD_주입,IDLE,0.25014493674153915,1.4985587157899898,0.601997762218351,0.34672889869336126,NORMAL
2026-08-12 09:00:50,step_16,고농도_SD_주입,IDLE,0.2524167624534915,1.4802617474599338,0.6019542991602653,0.3537236913485766,NORMAL
2026-08-12 09:00:55,step_16,고농도_SD_주입,IDLE,0.2537657397872179,1.500463321601242,0.6017931850115982,0.3551515834773684,NORMAL
2026-08-12 09:01:00,step_16,고농도_SD_주입,IDLE,0.24612977902576877,1.5263820205489198,0.5857496749309633,0.3429825049150076,NORMAL
2026-08-12 09:01:05,step_16,고농도_SD_주입,IDLE,0.2491212909095971,1.503111502255171,0.5855320934617014,0.34453649068376463,NORMAL
2026-08-12 09:01:10,step_16,고농도_SD_주입,IDLE,0.2525855666850119,1.4698537283703628,0.5919200483088514,0.3513892140473593,NORMAL
2026-08-12 09:01:15,step_16,고농도_SD_주입,IDLE,0.2495193042179714,1.4749695441139095,0.6101289057403738,0.361722096938819,NORMAL
2026-08-12 09:01:20,step_16,고농도_SD_주입,IDLE,0.24772395581457568,1.5117757775444631,0.5966464292945401,0.35623131390499346,NORMAL
2026-08-12 09:01:25,step_16,고농도_SD_주입,IDLE,0.24612500205375998,1.4955136904955475,0.5947039595119772,0.34875951475184097,NORMAL
2026-08-12 09:01:30,step_16,고농도_SD_주입,IDLE,0.2476282461633421,1.4985083953979297,0.5945282539585625,0.33790435430962124,NORMAL
2026-08-12 09:01:35,step_16,고농도_SD_주입,IDLE,0.2457777458285907,1.4877453164997048,0.5986234312152733,0.35040821367210584,NORMAL
2026-08-12 09:01:40,step_16,고농도_SD_주입,RAMP,0.25058460456834025,1.540272976975993,0.6680843173640657,0.3572459360729311,NORMAL
2026-08-12 09:01:45,step_16,고농도_SD_주입,RAMP,0.5089631018577866,2.9759265829403723,1.1939521045721153,0.6923460971783439,NORMAL
2026-08-12 09:01:50,step_16,고농도_SD_주입,RAMP,0.7373902524109139,4.485070942261712,1.7685481037850057,1.032985520189068,NORMAL
2026-08-12 09:01:55,step_16,고농도_SD_주입,RAMP,1.0025772974121105,5.93190212866695,2.4010098251632654,1.403183305206428,NORMAL
2026-08-12 09:02:00,step_16,고농도_SD_주입,RAMP,1.2584527102944587,7.5737353038514215,3.0702033442304613,1.731154776122121,NORMAL
2026-08-12 09:02:05,step_16,고농도_SD_주입,RAMP,1.4999729167315166,8.982309376670687,3.5798870112425756,2.1374489732161748,NORMAL
2026-08-12 09:02:10,step_16,고농도_SD_주입,RAMP,1.7338930570508275,10.54863042664958,4.152759799662761,2.4803348959506764,NORMAL
2026-08-12 09:02:15,step_16,고농도_SD_주입,RAMP,2.003862115546625,11.904512674877278,4.779960349210784,2.8131582526318555,NORMAL
2026-08-12 09:02:20,step_16,고농도_SD_주입,RAMP,2.2494535305523553,13.638710651070289,5.405150549453937,3.1517942113823865,NORMAL
2026-08-12 09:02:25,step_16,고농도_SD_주입,RAMP,2.4984349535139914,15.102189923081058,6.0275296380330134,3.4867967182677293,NORMAL
2026-08-12 09:02:30,step_16,고농도_SD_주입,RAMP,2.744531627542395,16.347216186427286,6.640275343147289,3.8495842563221827,NORMAL
2026-08-12 09:02:35,step_16,고농도_SD_주입,RAMP,3.0008678742627404,17.935845001994903,7.1581713090415064,4.232785942704146,NORMAL
2026-08-12 09:02:40,step_16,고농도_SD_주입,RAMP,3.2550981790844697,19.53821075128079,7.7619661866216365,4.567373081168732,NORMAL
2026-08-12 09:02:45,step_16,고농도_SD_주입,RAMP,3.5239064813433587,20.89442170750808,8.387069509624501,4.904073845569529,NORMAL
2026-08-12 09:02:50,step_16,고농도_SD_주입,RAMP,3.751123320683872,22.489472473426932,9.027379720987875,5.2684794866833515,NORMAL
2026-08-12 09:02:55,step_16,고농도_SD_주입,RAMP,4.0151114116001265,24.034130542878145,9.54959968409391,5.610912213267617,NORMAL
2026-08-12 09:03:00,step_16,고농도_SD_주입,RAMP,4.253577550834269,25.485221927041643,10.175706923583292,5.957925550797738,NORMAL
2026-08-12 09:03:05,step_16,고농도_SD_주입,RAMP,4.4990047167235225,27.043107096282966,10.776290250823521,6.31961126517983,NORMAL
2026-08-12 09:03:10,step_16,고농도_SD_주입,RAMP,4.7514854752771125,28.44453360763185,11.437669954214574,6.660340552896495,NORMAL
2026-08-12 09:03:15,step_16,고농도_SD_주입,RAMP,4.987782636303075,29.82046547662655,12.021130430426577,7.017171029402068,NORMAL
2026-08-12 09:03:20,step_16,고농도_SD_주입,ACTIVE,5.004587904061281,30.11785383745981,12.054223101662995,7.004841611489035,NORMAL
2026-08-12 09:03:25,step_16,고농도_SD_주입,ACTIVE,4.97011902402768,30.117097758432305,12.080320678453983,6.992376225304297,NORMAL
2026-08-12 09:03:30,step_16,고농도_SD_주입,ACTIVE,4.987060004631672,30.3004363970746,11.981660994294655,6.9835551136317955,NORMAL
