Timestamp,Address,Step_Name,Phase,Chemical_Conc_Pct,Bath_Temp_C,DI_Resistivity_MOhm,Spin_Speed_RPM,Process_Time_sec,Status
2026-08-12 09:00:00,step_02,세정_1,IDLE,0.7395308901731806,3.288918053808332,0.9090855177944759,100.26297257445518,6.095059534287651,NORMAL
2026-08-12 09:00:05,step_02,세정_1,IDLE,0.7553665275252729,3.2224407141835734,0.9168743820957409,100.36689034761075,5.996966959309269,NORMAL
2026-08-12 09:00:10,step_02,세정_1,IDLE,0.7618570415466299,3.209090055828885,0.9067701791043774,100.47604110142133,5.964579661654477,NORMAL
2026-08-12 09:00:15,step_02,세정_1,IDLE,0.7571895331066507,3.249831277129452,0.9060040399667487,100.83227488146717,5.924314280369359,NORMAL
2026-08-12 09:00:20,step_02,세정_1,IDLE,0.7599604768580581,3.2414907688737538,0.9075862823890899,100.30736399269638,5.909843016187203,NORMAL
2026-08-12 09:00:25,step_02,세정_1,IDLE,0.7424320491143054,3.2273385975336364,0.9052333569587064,99.81905675903609,5.920793202849725,NORMAL
2026-08-12 09:00:30,step_02,세정_1,IDLE,0.7357818933325816,3.284819372372836,0.910613351579974,100.50443027590205,6.013356332550575,NORMAL
2026-08-12 09:00:35,step_02,세정_1,IDLE,0.7650133365195548,3.2977652604285255,0.9181233922923479,101.42491145117141,6.025436251161497,NORMAL
2026-08-12 09:00:40,step_02,세정_1,IDLE,0.7467732016115787,3.2544203443145925,0.9116153963655802,99.90052469021308,5.920940464898393,NORMAL
2026-08-12 09:00:45,step_02,세정_1,IDLE,0.7474916698354496,3.323876504052763,0.9087382324893686,99.26910302149702,6.044751915703806,NORMAL
2026-08-12 09:00:50,step_02,세정_1,IDLE,0.7632819414184906,3.192915544293325,0.9085409436554223,100.83031050196523,5.975846947415828,NORMAL
2026-08-12 09:00:55,step_02,세정_1,IDLE,0.7555623000940066,3.240317027036014,0.9021840459565167,99.9097141270348,6.0073396505992775,NORMAL
2026-08-12 09:01:00,step_02,세정_1,IDLE,0.7545588777208161,3.21415888396986,0.9144155488857358,98.37049784048948,6.080611031412771,NORMAL
2026-08-12 09:01:05,step_02,세정_1,IDLE,0.7716500234490108,3.156673169146347,0.909610814014936,100.63556625786282,6.044841965793276,NORMAL
2026-08-12 09:01:10,step_02,세정_1,IDLE,0.7435648176961985,3.245865965707865,0.9090976004320469,99.59850386053456,5.986573467604709,NORMAL
2026-08-12 09:01:15,step_02,세정_1,IDLE,0.7592784012808124,3.243912624580836,0.9259655378392243,99.93210003827188,5.955440388729236,NORMAL
