Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Dose_atoms_cm2_e13,Energy_keV,Beam_Current_mA,Tilt_Angle_deg,Status
2026-08-12 09:00:00,LOT-20260812-A01,W01,step_09,NP_Well_주입,IDLE,0.25138406852339557,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
2026-08-12 09:00:05,LOT-20260812-A01,W02,step_09,NP_Well_주입,IDLE,0.251050774543713,1.509725746094818,0.6062807869690026,0.3501707194667011,NORMAL
2026-08-12 09:00:10,LOT-20260812-A01,W03,step_09,NP_Well_주입,IDLE,0.25147950297786253,1.4778731168584578,0.5880239560067358,0.347435128780161,NORMAL
2026-08-12 09:00:15,LOT-20260812-A01,W04,step_09,NP_Well_주입,IDLE,0.25314820927859044,1.5020331152313207,0.6154981860632834,0.34778239200081446,NORMAL
2026-08-12 09:00:20,LOT-20260812-A01,W05,step_09,NP_Well_주입,IDLE,0.2546571728035004,1.4891145113415092,0.6051360929441523,0.35036124567118104,NORMAL
2026-08-12 09:00:25,LOT-20260812-A01,W06,step_09,NP_Well_주입,IDLE,0.2503116584835189,1.4784451213013932,0.6074969802144488,0.3471891882903264,NORMAL
2026-08-12 09:00:30,LOT-20260812-A01,W07,step_09,NP_Well_주입,IDLE,0.2527486594284891,1.4839127699647476,0.5924133479845723,0.34288970751416037,NORMAL
2026-08-12 09:00:35,LOT-20260812-A01,W08,step_09,NP_Well_주입,IDLE,0.24912084954041447,1.5045157606817103,0.6062237911847312,0.3510751597147173,NORMAL
2026-08-12 09:00:40,LOT-20260812-A01,W09,step_09,NP_Well_주입,IDLE,0.25296251745895754,1.4743701805426235,0.6112639344972207,0.3553668329122249,NORMAL
2026-08-12 09:00:45,LOT-20260812-A01,W10,step_09,NP_Well_주입,IDLE,0.2526537728929396,1.4850237665795285,0.5990139160099534,0.3543478625932671,NORMAL
2026-08-12 09:00:50,LOT-20260812-A01,W11,step_09,NP_Well_주입,IDLE,0.25252103992485747,1.5132654676252895,0.6181790306737479,0.34595132266305095,NORMAL
2026-08-12 09:00:55,LOT-20260812-A01,W12,step_09,NP_Well_주입,IDLE,0.2502351746029788,1.535003392633643,0.6004406463491294,0.34374386042311167,NORMAL
2026-08-12 09:01:00,LOT-20260812-A01,W13,step_09,NP_Well_주입,IDLE,0.24832910459002278,1.5095517763910602,0.6114078580045248,0.34857906058922616,NORMAL
2026-08-12 09:01:05,LOT-20260812-A01,W14,step_09,NP_Well_주입,IDLE,0.24651367890533632,1.4816547671564542,0.6029300880725866,0.3578389575489784,NORMAL
2026-08-12 09:01:10,LOT-20260812-A01,W15,step_09,NP_Well_주입,IDLE,0.24989990698119724,1.4926577165985537,0.6058552153285688,0.35322799039479774,NORMAL
2026-08-12 09:01:15,LOT-20260812-A01,W16,step_09,NP_Well_주입,IDLE,0.25383253135562295,1.5006317801230515,0.5880239560067358,0.3535198233839712,NORMAL
2026-08-12 09:01:20,LOT-20260812-A01,W17,step_09,NP_Well_주입,IDLE,0.2492253877465898,1.4930115009872857,0.6037105373821537,0.3544492847589275,NORMAL
2026-08-12 09:01:25,LOT-20260812-A01,W18,step_09,NP_Well_주입,IDLE,0.25196281646365015,1.5180611633347387,0.5926502489874275,0.35210383281259294,NORMAL
2026-08-12 09:01:30,LOT-20260812-A01,W19,step_09,NP_Well_주입,IDLE,0.25210987850129735,1.5043494696602846,0.5915360169422232,0.3506030427380679,NORMAL
2026-08-12 09:01:35,LOT-20260812-A01,W20,step_09,NP_Well_주입,IDLE,0.24929078444768207,1.5181570476981974,0.6174410318446599,0.3533115344832399,NORMAL
2026-08-12 09:01:40,LOT-20260812-A01,W21,step_09,NP_Well_주입,RAMP,0.2631634483751952,1.4748444967761896,0.5914491900775062,0.3390766779156396,NORMAL
2026-08-12 09:01:45,LOT-20260812-A01,W22,step_09,NP_Well_주입,RAMP,0.47091339255519493,3.1060400175777008,1.1598679267609804,0.6717107397726736,NORMAL
2026-08-12 09:01:50,LOT-20260812-A01,W23,step_09,NP_Well_주입,RAMP,0.7377724972126183,4.486681153257476,1.785634734875645,1.0644599386924865,NORMAL
2026-08-12 09:01:55,LOT-20260812-A01,W24,step_09,NP_Well_주입,RAMP,0.9908436770364154,5.922304810468961,2.3479819908431234,1.4247547621149845,NORMAL
2026-08-12 09:02:00,LOT-20260812-A01,W25,step_09,NP_Well_주입,RAMP,1.241802849771326,7.674185630483378,3.0573553787278507,1.7276353612128796,NORMAL
2026-08-12 09:02:05,LOT-20260812-A01,W01,step_09,NP_Well_주입,RAMP,1.503362629511859,8.854001780243111,3.5721727702333395,2.1164384296483183,NORMAL
