Timestamp,Address,Step_Name,Phase,Chemical_Conc_Pct,Bath_Temp_C,DI_Resistivity_MOhm,Spin_Speed_RPM,Process_Time_sec,Status
2026-08-12 09:00:00,step_19,더미_폴리_제거,IDLE,0.7417490702666498,3.301954521098837,0.9106657726408581,100.67613849867863,6.021488481095249,NORMAL
2026-08-12 09:00:05,step_19,더미_폴리_제거,IDLE,0.7672633531045658,3.223314261997765,0.9186816190442495,100.24741944803591,6.093023817659615,NORMAL
2026-08-12 09:00:10,step_19,더미_폴리_제거,IDLE,0.7371277681949591,3.24179513744438,0.9131002593381955,100.40776067415752,6.023475124059492,NORMAL
2026-08-12 09:00:15,step_19,더미_폴리_제거,IDLE,0.7578151172562242,3.2283338890321684,0.9146125439830242,100.82415309088299,5.977515793835134,NORMAL
2026-08-12 09:00:20,step_19,더미_폴리_제거,IDLE,0.7359483614006022,3.1931805324633835,0.910953949683434,99.62827924464196,5.932016045615695,NORMAL
2026-08-12 09:00:25,step_19,더미_폴리_제거,IDLE,0.7468429444777304,3.328485979371043,0.9019220565076597,100.59507224477686,5.9389356497167265,NORMAL
2026-08-12 09:00:30,step_19,더미_폴리_제거,IDLE,0.7509330993806097,3.2524008908579036,0.9009305876476524,100.87226747721778,5.935218583026401,NORMAL
2026-08-12 09:00:35,step_19,더미_폴리_제거,IDLE,0.7451330465117049,3.3043659189329313,0.9204140499510426,101.32006194815386,6.0939021017724695,NORMAL
2026-08-12 09:00:40,step_19,더미_폴리_제거,IDLE,0.7481833043038311,3.30223556208823,0.9073408886238439,99.17066478545522,6.014390524846318,NORMAL
2026-08-12 09:00:45,step_19,더미_폴리_제거,IDLE,0.7361302955206921,3.201602989286351,0.9069162432792404,100.30638704874083,5.970851689036905,NORMAL
2026-08-12 09:00:50,step_19,더미_폴리_제거,IDLE,0.7401254953127645,3.31080636238358,0.9112283162068863,99.27888310070391,5.952007019742337,NORMAL
2026-08-12 09:00:55,step_19,더미_폴리_제거,IDLE,0.7549826470719588,3.275170712177466,0.9127520148916497,99.24705848672387,5.957194607980304,NORMAL
2026-08-12 09:01:00,step_19,더미_폴리_제거,IDLE,0.7502967182497744,3.1979549067763555,0.9133843106866721,100.26927082930449,5.969535030274681,NORMAL
2026-08-12 09:01:05,step_19,더미_폴리_제거,IDLE,0.743094719741785,3.272442541567075,0.9188720926644001,100.0580918610971,6.065812760812758,NORMAL
2026-08-12 09:01:10,step_19,더미_폴리_제거,IDLE,0.7632427776312967,3.1988516057565968,0.9175036819132898,100.85875110889148,5.998502827647113,NORMAL
2026-08-12 09:01:15,step_19,더미_폴리_제거,IDLE,0.7378006910000978,3.330322918398932,0.9059453338768059,99.74036766280435,5.927626679136303,NORMAL
2026-08-12 09:01:20,step_19,더미_폴리_제거,IDLE,0.7463840953413594,3.290689337246105,0.914843672867109,99.89946142285224,6.1155229637365185,NORMAL
2026-08-12 09:01:25,step_19,더미_폴리_제거,IDLE,0.7449434372182153,3.2464425718904484,0.9080795454089461,100.15862819675364,5.942991943031705,NORMAL
2026-08-12 09:01:30,step_19,더미_폴리_제거,IDLE,0.7561503762776104,3.313240180910859,0.9093124562778462,99.35362836142266,5.970458234503806,NORMAL
