Timestamp,Address,Step_Name,Phase,Susceptor_Temp_C,Chamber_Pressure_mTorr,Precursor_Flow_sccm,RF_Power_W,Film_Thickness_nm,Status
2026-08-12 09:00:00,step_11,더미게이트_증착,IDLE,32.46636385666777,39.13557760106029,7.3600656952214125,40.05015033515871,2.2486436349283965,NORMAL
2026-08-12 09:00:05,step_11,더미게이트_증착,IDLE,32.468374792201814,39.831558891135266,7.518147788187906,39.7351268715427,2.2175771846682006,NORMAL
2026-08-12 09:00:10,step_11,더미게이트_증착,IDLE,32.83531411521354,40.401928676703164,7.367164820848713,40.516408945864804,2.2717704387965867,NORMAL
2026-08-12 09:00:15,step_11,더미게이트_증착,IDLE,32.6213966355897,39.83062536672829,7.516561512509672,39.493635012785035,2.268587766758365,NORMAL
2026-08-12 09:00:20,step_11,더미게이트_증착,IDLE,32.87209763762682,39.70509532944322,7.637413582415011,39.88282933635331,2.2331107867852196,NORMAL
2026-08-12 09:00:25,step_11,더미게이트_증착,IDLE,32.425455530061924,40.91107557041237,7.471897680272394,39.7563590320288,2.267687180180134,NORMAL
2026-08-12 09:00:30,step_11,더미게이트_증착,IDLE,32.487255010466775,40.72763087607832,7.382851687002901,39.59416255734233,2.2593726921575192,NORMAL
2026-08-12 09:00:35,step_11,더미게이트_증착,IDLE,32.300181135208504,40.18702996499286,7.487301218679502,39.90199151847738,2.2179846963659724,NORMAL
2026-08-12 09:00:40,step_11,더미게이트_증착,IDLE,32.378564979686566,40.45556424459202,7.416802889192147,39.69753977228911,2.228651777135716,NORMAL
2026-08-12 09:00:45,step_11,더미게이트_증착,IDLE,32.785286972299374,39.10962583281677,7.559450900263147,40.004429062452026,2.2784570361222394,NORMAL
2026-08-12 09:00:50,step_11,더미게이트_증착,IDLE,32.421694856523736,39.684979423748516,7.485201125247714,40.00951200868536,2.2577354046285514,NORMAL
2026-08-12 09:00:55,step_11,더미게이트_증착,IDLE,32.78789219502167,39.81201685073074,7.670976325166457,39.782533896767305,2.2358924263547344,NORMAL
2026-08-12 09:01:00,step_11,더미게이트_증착,IDLE,32.31349566089801,39.905607960453224,7.616298959567734,39.87032032519215,2.228538102720684,NORMAL
2026-08-12 09:01:05,step_11,더미게이트_증착,IDLE,32.34197964488901,39.80402239161042,7.48469194955186,39.9192028612337,2.2371151550471144,NORMAL
2026-08-12 09:01:10,step_11,더미게이트_증착,IDLE,32.448815316846485,38.97998948339346,7.571560906797309,40.2834461213918,2.2388880117530574,NORMAL
2026-08-12 09:01:15,step_11,더미게이트_증착,IDLE,32.49043751174813,40.15440984748342,7.460676359083715,39.94804970962753,2.2288509241842687,NORMAL
2026-08-12 09:01:20,step_11,더미게이트_증착,IDLE,32.63846309386752,40.21746165131224,7.503395688516517,40.288645609275136,2.2064558971904176,NORMAL
2026-08-12 09:01:25,step_11,더미게이트_증착,IDLE,32.56761556257794,40.640759516635995,7.463856580364968,40.20503454424413,2.2785003321600197,NORMAL
2026-08-12 09:01:30,step_11,더미게이트_증착,IDLE,32.437552711398396,39.68467629409002,7.576645595984971,40.20003574391526,2.274265841815286,NORMAL
2026-08-12 09:01:35,step_11,더미게이트_증착,IDLE,32.48000262902229,39.65193473688804,7.643298827670958,40.48574608962109,2.2181686137048287,NORMAL
2026-08-12 09:01:40,step_11,더미게이트_증착,RAMP,32.30856224812918,35.71202482245685,7.8194592828764575,38.43285276835573,2.2636311295563667,NORMAL
2026-08-12 09:01:45,step_11,더미게이트_증착,RAMP,64.45120775880456,79.53029306145459,15.368774640514143,79.33754365117004,4.4097761797285235,NORMAL
2026-08-12 09:01:50,step_11,더미게이트_증착,RAMP,96.96722223803903,121.44177884969947,22.86921337489429,122.4686183204194,6.7238432776773465,NORMAL
2026-08-12 09:01:55,step_11,더미게이트_증착,RAMP,130.61673033486005,159.02117142049164,30.220502368933882,159.639756899175,8.965523342012634,NORMAL
2026-08-12 09:02:00,step_11,더미게이트_증착,RAMP,161.4031010432437,203.42951170966984,37.04428553631589,196.05882683413182,11.207216578428213,NORMAL
2026-08-12 09:02:05,step_11,더미게이트_증착,RAMP,195.97041521846702,239.58944826273677,45.6803886077666,239.71584431959295,13.700294708407629,NORMAL
2026-08-12 09:02:10,step_11,더미게이트_증착,RAMP,227.29420346463866,280.2351876548617,53.22176433067937,280.18891534222854,15.70596743153238,NORMAL
2026-08-12 09:02:15,step_11,더미게이트_증착,RAMP,259.5364948361647,317.81903507106944,59.90644815867465,316.3360416355963,17.919173617493307,NORMAL
2026-08-12 09:02:20,step_11,더미게이트_증착,RAMP,292.94385557441836,360.45955255228046,67.35172083391353,361.8675098958431,20.173741857050295,NORMAL
2026-08-12 09:02:25,step_11,더미게이트_증착,RAMP,325.8911299504883,396.8330883282357,75.24496466116615,399.00080255058816,22.604377695640174,NORMAL
2026-08-12 09:02:30,step_11,더미게이트_증착,RAMP,358.1705794649624,441.109916728021,82.7203251340734,440.4599883612625,24.584789766830706,NORMAL
2026-08-12 09:02:35,step_11,더미게이트_증착,RAMP,390.3011112296159,481.1590850819767,89.9192215724988,479.68362583651833,26.923737708356448,NORMAL
2026-08-12 09:02:40,step_11,더미게이트_증착,RAMP,423.1521180938331,522.1748662789385,96.99998973776496,518.1963080131144,29.394682284011154,NORMAL
2026-08-12 09:02:45,step_11,더미게이트_증착,RAMP,453.97010145371365,558.3680500499717,105.1222804762999,558.5012886115104,31.524398618799765,NORMAL
2026-08-12 09:02:50,step_11,더미게이트_증착,RAMP,487.1869016751071,600.2568993892759,112.72057461527022,598.6908840290014,33.76919220050361,NORMAL
2026-08-12 09:02:55,step_11,더미게이트_증착,RAMP,519.453297963985,640.9021064950184,120.29032845921552,641.519940672857,36.21321464601437,NORMAL
2026-08-12 09:03:00,step_11,더미게이트_증착,RAMP,553.234783238729,680.7076506213285,127.63971710894168,679.7934465366598,38.27463479529485,NORMAL
2026-08-12 09:03:05,step_11,더미게이트_증착,RAMP,584.7699131886457,718.6155211597843,134.89155394065523,719.2693882768275,40.42918138386404,NORMAL
2026-08-12 09:03:10,step_11,더미게이트_증착,RAMP,618.0072439340693,756.1728289767102,142.89760081580252,758.6915475223736,42.721792294312365,NORMAL
2026-08-12 09:03:15,step_11,더미게이트_증착,RAMP,650.3215141654932,800.5551364750152,150.02633939902637,801.6746103101366,44.886456769096945,NORMAL
2026-08-12 09:03:20,step_11,더미게이트_증착,ACTIVE,649.2239237574527,799.6340007720562,149.72104619138116,803.0748226722995,45.18839055600235,NORMAL
2026-08-12 09:03:25,step_11,더미게이트_증착,ACTIVE,649.4717376110214,798.6399905768925,149.89160797077255,802.487962187284,45.08618425763051,NORMAL
2026-08-12 09:03:30,step_11,더미게이트_증착,ACTIVE,651.1644359217332,801.8334688729171,148.952418580515,801.0341184122237,45.16866212249563,NORMAL
2026-08-12 09:03:35,step_11,더미게이트_증착,ACTIVE,649.302065616184,799.8921931084294,149.89065490549288,800.6086430879285,45.18194758928241,NORMAL
2026-08-12 09:03:40,step_11,더미게이트_증착,ACTIVE,650.1123808491759,796.8339318733573,150.4130619119248,797.4465305822506,44.93786838286087,NORMAL
2026-08-12 09:03:45,step_11,더미게이트_증착,ACTIVE,649.2957128423062,795.364514506169,150.20386981328355,799.4837798339067,44.858287072198664,NORMAL
2026-08-12 09:03:50,step_11,더미게이트_증착,ACTIVE,649.7174430317757,797.2904881636804,150.91239850378872,798.5638935729725,44.992243033303794,NORMAL
2026-08-12 09:03:55,step_11,더미게이트_증착,ACTIVE,649.958454250427,805.7432295074403,149.84221505159059,796.1664245711321,44.86908583938172,NORMAL
2026-08-12 09:04:00,step_11,더미게이트_증착,ACTIVE,649.2954201407323,801.7346642574387,150.292387897832,802.2197911802473,45.02474353131135,NORMAL
2026-08-12 09:04:05,step_11,더미게이트_증착,ACTIVE,649.1355977414145,800.45266962074,150.47564410578346,798.5387571125763,45.1698145321252,NORMAL
2026-08-12 09:04:10,step_11,더미게이트_증착,ACTIVE,650.2576460030997,799.564013774754,151.40571420497244,802.5114780056141,44.974779053092625,NORMAL
2026-08-12 09:04:15,step_11,더미게이트_증착,ACTIVE,649.2397363320879,799.4062569441262,150.08685929467057,801.8516674415961,45.02249926348616,NORMAL
2026-08-12 09:04:20,step_11,더미게이트_증착,ACTIVE,649.2704081998712,802.8012703600618,149.37348769268158,801.1691077509302,44.985923157566496,NORMAL
2026-08-12 09:04:25,step_11,더미게이트_증착,ACTIVE,649.1548521706683,798.8225702194318,150.50875725201317,801.2870565507027,45.12040913586566,NORMAL
2026-08-12 09:04:30,step_11,더미게이트_증착,ACTIVE,649.9298827583018,801.3846089856423,151.11943641358107,798.7078408476452,44.89983264085676,NORMAL
2026-08-12 09:04:35,step_11,더미게이트_증착,ACTIVE,650.8493314709599,799.1637729193002,149.80647077386402,803.9014853177104,44.670533060753534,NORMAL
2026-08-12 09:04:40,step_11,더미게이트_증착,ACTIVE,651.3558757726811,804.6563759164042,150.50464892316384,800.0905634050014,45.070630328906304,NORMAL
2026-08-12 09:04:45,step_11,더미게이트_증착,ACTIVE,649.3466737226056,801.7814924181879,150.73723683313736,800.6340565387493,45.1481751631962,NORMAL
2026-08-12 09:04:50,step_11,더미게이트_증착,ACTIVE,651.935279713998,802.9893363552407,150.6102393263821,798.6369396995101,45.06695613671378,NORMAL
2026-08-12 09:04:55,step_11,더미게이트_증착,ACTIVE,649.0957656253639,798.5974165407482,150.07533511348416,798.0445529523683,44.9039654256798,NORMAL
2026-08-12 09:05:00,step_11,더미게이트_증착,ACTIVE,650.975193670995,802.5395266701618,149.5809157450721,801.0023216184998,44.82974818527209,NORMAL
2026-08-12 09:05:05,step_11,더미게이트_증착,ACTIVE,649.3504731913861,799.2498141790527,149.95123227119186,800.4567783414715,45.07417462976705,NORMAL
2026-08-12 09:05:10,step_11,더미게이트_증착,ACTIVE,649.216169057117,800.2640835774388,150.2751602723266,798.3423600316046,45.0212218429402,NORMAL
2026-08-12 09:05:15,step_11,더미게이트_증착,ACTIVE,649.329719458894,803.9241144094867,150.54493351445504,796.9793038905716,44.98113110585125,NORMAL
2026-08-12 09:05:20,step_11,더미게이트_증착,ACTIVE,649.9527970703158,797.4973398637846,150.20036702879943,797.3331615166121,45.27336950144907,NORMAL
2026-08-12 09:05:25,step_11,더미게이트_증착,ACTIVE,650.5219749539302,800.487794555133,149.77205522007566,802.5118808058913,44.8579799858728,NORMAL
