Timestamp,Address,Step_Name,Phase,Dose_mJ_cm2,Focus_Offset_um,Overlay_Error_nm,PR_Thickness_nm,Bake_Temp_C,Status
2026-08-12 09:00:00,step_04,STI_포토,IDLE,1.2416582187985883,-0.0008634936049649341,0.08499778138553064,6.012182861185136,5.483056056730873,NORMAL
2026-08-12 09:00:05,step_04,STI_포토,IDLE,1.2480490955966956,-3.1203488939083976e-05,0.09221162957179566,5.945489579660029,5.445375303832394,NORMAL
2026-08-12 09:00:10,step_04,STI_포토,IDLE,1.275036042887395,1.8016872044446584e-05,0.1135107289241314,5.950723019963953,5.461035126151345,NORMAL
2026-08-12 09:00:15,step_04,STI_포토,IDLE,1.2358616299131218,0.00047263034584340565,0.10886191188584796,5.951512814018266,5.528137116671492,NORMAL
2026-08-12 09:00:20,step_04,STI_포토,IDLE,1.2742216818606478,-0.0013668583632808265,0.09937360422672765,6.005526765873697,5.447705208710762,NORMAL
2026-08-12 09:00:25,step_04,STI_포토,IDLE,1.245169577682619,0.0005925672738473307,0.10243123458512894,5.96868423619085,5.436085114620206,NORMAL
2026-08-12 09:00:30,step_04,STI_포토,IDLE,1.2698814816364261,-0.0027043916316027753,0.09705757494363543,6.024703195948776,5.474799000818644,NORMAL
2026-08-12 09:00:35,step_04,STI_포토,IDLE,1.228897774857537,-0.0006298845523638103,0.11356583385827983,5.857268666854781,5.529278220100394,NORMAL
2026-08-12 09:00:40,step_04,STI_포토,IDLE,1.2587885630174698,-0.0004882738424515447,0.09799647422205837,5.95715740674361,5.492123127680125,NORMAL
2026-08-12 09:00:45,step_04,STI_포토,IDLE,1.2389484479607857,0.0006333268260712385,0.10231842092134849,5.9436973019544475,5.481416756875375,NORMAL
2026-08-12 09:00:50,step_04,STI_포토,IDLE,1.2287709921211372,2.263085267686914e-05,0.11146030144142066,5.987182966081376,5.501774351900624,NORMAL
2026-08-12 09:00:55,step_04,STI_포토,IDLE,1.2532780106361643,-0.0014055630538562867,0.09222628515154094,5.9730976120754935,5.430171702685614,NORMAL
2026-08-12 09:01:00,step_04,STI_포토,IDLE,1.2651420768289394,-0.0009849931258170152,0.11558789184496895,6.039892188994789,5.519788226151001,NORMAL
2026-08-12 09:01:05,step_04,STI_포토,IDLE,1.2373258784210976,0.00019868000954740688,0.08469538590256623,5.907033161416997,5.515337401256145,NORMAL
2026-08-12 09:01:10,step_04,STI_포토,IDLE,1.227514760593124,-7.906734186455628e-05,0.116296421311128,6.002274573816537,5.483627661036171,NORMAL
2026-08-12 09:01:15,step_04,STI_포토,IDLE,1.2486223285349756,-0.0005791241096357464,0.09627324416048026,6.027916821160585,5.540236980471857,NORMAL
2026-08-12 09:01:20,step_04,STI_포토,IDLE,1.2486884700683423,-0.00048083378951197935,0.09757301252174719,6.092832371828098,5.454900156041878,NORMAL
2026-08-12 09:01:25,step_04,STI_포토,IDLE,1.2582247944133176,0.000696167997159289,0.08109989828817057,5.975911701445327,5.545116359730143,NORMAL
2026-08-12 09:01:30,step_04,STI_포토,IDLE,1.2642439185704673,-0.0005176925728692147,0.09545205282622307,6.0162229302176256,5.50617974662381,NORMAL
2026-08-12 09:01:35,step_04,STI_포토,IDLE,1.2491087722809127,-8.809124402907328e-05,0.08960193468973116,5.909806860371882,5.486537896404873,NORMAL
2026-08-12 09:01:40,step_04,STI_포토,RAMP,1.3613301988876558,0.008679746352322172,0.0756941461850611,5.521608759137395,5.49682021834107,NORMAL
2026-08-12 09:01:45,step_04,STI_포토,RAMP,2.5134540846721176,-0.005694730547535692,0.19450756136844483,12.16895487515634,10.982837637470249,NORMAL
2026-08-12 09:01:50,step_04,STI_포토,RAMP,3.729214409639586,-0.007407370926298635,0.3383116645789162,17.998887941270386,16.695245263426834,NORMAL
2026-08-12 09:01:55,step_04,STI_포토,RAMP,4.9033059584538305,0.0031343586591944268,0.40830413405602506,24.235702537959686,21.82773133960464,NORMAL
2026-08-12 09:02:00,step_04,STI_포토,RAMP,6.23424042878103,-0.002714572245176413,0.5123070661360446,29.72531942220605,27.377996921736543,NORMAL
2026-08-12 09:02:05,step_04,STI_포토,RAMP,7.479816783275332,-0.001272950110970481,0.5561792244461775,36.10398042790575,33.1658084627316,NORMAL
2026-08-12 09:02:10,step_04,STI_포토,RAMP,8.807618287776888,-0.0031246255125244567,0.6647698364158907,42.37376356810877,38.40471441037058,NORMAL
2026-08-12 09:02:15,step_04,STI_포토,RAMP,10.02774901744401,-0.0010392005630700501,0.8719490007340525,48.08394112167145,44.144085292373056,NORMAL
2026-08-12 09:02:20,step_04,STI_포토,RAMP,11.179237852702043,0.0063941524483853655,0.87059195860947,54.05531630111821,49.77190975728139,NORMAL
2026-08-12 09:02:25,step_04,STI_포토,RAMP,12.510335263184663,0.0032085138344724773,1.0662483300822918,60.00171121616487,54.93571279568934,NORMAL
2026-08-12 09:02:30,step_04,STI_포토,RAMP,13.790291870303744,0.0034488940475479084,1.0902775520447652,65.68582370857482,60.60901797225205,NORMAL
2026-08-12 09:02:35,step_04,STI_포토,RAMP,15.09168188156327,-0.0056649082231705825,1.20009151744574,72.27111458714207,65.81540923498562,NORMAL
2026-08-12 09:02:40,step_04,STI_포토,RAMP,16.303250238044843,-0.004604614946211477,1.3428146064091973,77.87782847203898,71.62075732769085,NORMAL
2026-08-12 09:02:45,step_04,STI_포토,RAMP,17.545650799258688,-0.011356314637941707,1.4508756968775463,84.1008966512766,77.03190783775788,NORMAL
2026-08-12 09:02:50,step_04,STI_포토,RAMP,18.75360515967691,-0.003237523284331016,1.4955674975888364,89.68739313868575,82.57568612514564,NORMAL
2026-08-12 09:02:55,step_04,STI_포토,RAMP,20.023298720325407,0.003826812745542634,1.5844702778591384,95.76410806709845,87.89670846847433,NORMAL
2026-08-12 09:03:00,step_04,STI_포토,RAMP,21.32497029404237,0.0020677860629934835,1.6977631820591115,102.28701747984445,93.23422665350925,NORMAL
2026-08-12 09:03:05,step_04,STI_포토,RAMP,22.420033356151222,-0.0008860530518084956,1.8135183011292848,107.93053954220844,99.08052033035992,NORMAL
2026-08-12 09:03:10,step_04,STI_포토,RAMP,23.729033640366982,-8.920113487221221e-05,1.93565214747479,114.2906550952085,104.16985549560329,NORMAL
2026-08-12 09:03:15,step_04,STI_포토,RAMP,24.953645875074624,-0.0027555421703016223,2.000169194359766,119.9843538681883,109.9492239212412,NORMAL
2026-08-12 09:03:20,step_04,STI_포토,ACTIVE,25.034123780685352,0.001228553294410705,2.037133177881389,119.44743066811264,110.22588364794079,NORMAL
2026-08-12 09:03:25,step_04,STI_포토,ACTIVE,25.11071999580857,0.004595269676883689,2.0983015839362564,120.26762027991951,110.04605545660952,NORMAL
2026-08-12 09:03:30,step_04,STI_포토,ACTIVE,24.946272314195102,-0.009695320724462837,2.022878576735887,119.82303230467332,110.46760223474955,NORMAL
2026-08-12 09:03:35,step_04,STI_포토,ACTIVE,24.78487260692775,0.0017978861270240888,2.0186991713602866,120.20960664405511,110.24602619661962,NORMAL
2026-08-12 09:03:40,step_04,STI_포토,ACTIVE,24.962900132947798,0.0055946092257280035,1.908865350494596,120.00756326026203,109.84306438680186,NORMAL
2026-08-12 09:03:45,step_04,STI_포토,ACTIVE,25.082212635881568,-0.0024906017337802174,1.8421561917902562,119.53706453161713,110.00655521116434,NORMAL
2026-08-12 09:03:50,step_04,STI_포토,ACTIVE,25.04838669126549,0.004204203672723502,2.02330254375381,120.04928842961117,109.98863103138933,NORMAL
2026-08-12 09:03:55,step_04,STI_포토,ACTIVE,25.03853676230295,0.016887926666835317,1.9943105461231476,120.65886694264584,109.62027757679692,NORMAL
2026-08-12 09:04:00,step_04,STI_포토,ACTIVE,24.974800602831298,-0.0006260567579213515,1.9691130395051155,120.14789593755434,109.77430426004375,NORMAL
2026-08-12 09:04:05,step_04,STI_포토,ACTIVE,24.88488723374022,0.0023598423000319416,2.0146118122511805,119.98274467409836,109.86541738232484,NORMAL
2026-08-12 09:04:10,step_04,STI_포토,ACTIVE,25.0463764889462,-0.00442834250196835,1.9963757762481855,120.32260302058707,109.51130707931458,NORMAL
2026-08-12 09:04:15,step_04,STI_포토,ACTIVE,24.924914637096883,0.0010875069756123023,2.067666815038034,120.06320053956094,110.01139843238039,NORMAL
2026-08-12 09:04:20,step_04,STI_포토,ACTIVE,25.196568706004243,0.002761629749893823,2.0051666520955385,120.06286026907884,109.94022275728327,NORMAL
2026-08-12 09:04:25,step_04,STI_포토,ACTIVE,25.051345648751905,0.0011690540416208284,1.95518460289579,119.67251244835226,109.59850546368523,NORMAL
2026-08-12 09:04:30,step_04,STI_포토,ACTIVE,24.947741652770144,-0.0061181719182531406,2.0594099743375573,120.07015440773688,110.09701108766656,NORMAL
2026-08-12 09:04:35,step_04,STI_포토,ACTIVE,24.944975327735023,0.0012381706279527042,1.986972135503228,120.31063302492508,110.17180945872583,NORMAL
2026-08-12 09:04:40,step_04,STI_포토,ACTIVE,24.991635021404775,0.008773175632305822,2.0315922010203384,119.74918135437,110.05448827492758,NORMAL
2026-08-12 09:04:45,step_04,STI_포토,ACTIVE,24.97844482701804,0.002691814587087164,1.971355357628432,120.42734874637408,109.92222363794984,NORMAL
2026-08-12 09:04:50,step_04,STI_포토,ACTIVE,25.100515039797695,0.005771923134431046,1.9610103868701538,119.97248819275646,110.14194611642044,NORMAL
2026-08-12 09:04:55,step_04,STI_포토,ACTIVE,25.016777455276966,-0.0014220718200757664,2.0050500938111417,119.73366914653843,110.1632528865144,NORMAL
2026-08-12 09:05:00,step_04,STI_포토,ACTIVE,24.934153143498232,0.004499401436542263,2.000769718612621,120.29928962307608,110.07377685673272,NORMAL
2026-08-12 09:05:05,step_04,STI_포토,ACTIVE,25.17013966166402,0.0016756070292991557,2.02878962212201,119.91396172927853,109.80209305989565,NORMAL
2026-08-12 09:05:10,step_04,STI_포토,ACTIVE,25.00443774983682,-0.005705464378123392,1.9838812548014155,120.22785446624583,110.06638418372269,NORMAL
2026-08-12 09:05:15,step_04,STI_포토,ACTIVE,25.069195570837202,0.0019111260287932468,1.889818412973776,119.91247241032244,110.28691535619811,NORMAL
2026-08-12 09:05:20,step_04,STI_포토,ACTIVE,24.94525961432997,-0.005950179980641863,1.9740335669846967,119.98205215694102,109.85680902593319,NORMAL
2026-08-12 09:05:25,step_04,STI_포토,ACTIVE,25.032680406497008,-0.0037972816493087517,2.047629108028629,120.1480680613003,110.50350544139178,NORMAL
2026-08-12 09:05:30,step_04,STI_포토,ACTIVE,25.027999899202886,0.0011359698437542448,1.9821574352454137,120.087269117277,109.87384857584351,NORMAL
2026-08-12 09:05:35,step_04,STI_포토,ACTIVE,24.829931563711348,0.0017834656402807444,1.985216995849127,119.40134046586448,110.00777768320164,NORMAL
2026-08-12 09:05:40,step_04,STI_포토,ACTIVE,25.18137475994146,-0.007135394790462775,2.0591825903543564,119.66362687797168,109.83860345695848,NORMAL
2026-08-12 09:05:45,step_04,STI_포토,ACTIVE,25.11615800148303,0.006323914627097257,1.9572816063644647,120.27882299543724,110.05358500062086,NORMAL
2026-08-12 09:05:50,step_04,STI_포토,ACTIVE,24.96425242154686,0.0034320376698028375,1.907431806905426,119.96035902332953,109.58186679376753,NORMAL
2026-08-12 09:05:55,step_04,STI_포토,ACTIVE,24.90079572335897,-0.004228370613665303,1.9903621328284704,119.84288060916857,109.86894996828399,NORMAL
2026-08-12 09:06:00,step_04,STI_포토,ACTIVE,25.03128054524232,-0.009225508778695051,1.9709495629250757,119.59242779542276,109.73789091191634,NORMAL
2026-08-12 09:06:05,step_04,STI_포토,ACTIVE,25.007802792947295,-0.0008694274744885879,1.9420252208148048,119.67607910361724,110.03248120349414,NORMAL
2026-08-12 09:06:10,step_04,STI_포토,ACTIVE,25.03201020537069,-0.002675662283166961,1.9894772926460786,119.39346040801142,110.23866737012214,NORMAL
2026-08-12 09:06:15,step_04,STI_포토,ACTIVE,25.01724196565747,0.0006788427423181369,2.029490338834807,119.96961578438955,110.15504148490749,NORMAL
2026-08-12 09:06:20,step_04,STI_포토,ACTIVE,25.045561689037534,-0.0021786999669333993,1.9994426863059311,119.82046872582569,109.43080175339387,NORMAL
2026-08-12 09:06:25,step_04,STI_포토,ACTIVE,25.130257512945263,-0.012044741164470059,2.0184188643611742,119.7100236327044,110.4900967167027,NORMAL
2026-08-12 09:06:30,step_04,STI_포토,ACTIVE,25.051129288461578,-0.0023300816298069504,2.108804461910925,119.97956297244961,110.07086718574901,NORMAL
2026-08-12 09:06:35,step_04,STI_포토,ACTIVE,24.905531005098105,-0.0018337146664098778,1.9794272683065461,120.10919118925582,109.81364020628168,NORMAL
2026-08-12 09:06:40,step_04,STI_포토,ACTIVE,25.12263065674412,0.0038019661486443524,2.0167009180786803,120.62795937966298,110.03771070055782,NORMAL
2026-08-12 09:06:45,step_04,STI_포토,ACTIVE,25.147655310713947,-0.004189198047666299,1.969447198244052,119.54643497413103,110.04228555740065,NORMAL
2026-08-12 09:06:50,step_04,STI_포토,ACTIVE,25.283685106106088,0.010072048040235397,1.9492184168067817,120.34781431299015,109.83995630793163,NORMAL
2026-08-12 09:06:55,step_04,STI_포토,ACTIVE,24.898885537008436,-0.011469843303910543,1.9649055407949338,120.29193046830453,110.0475000001621,NORMAL
2026-08-12 09:07:00,step_04,STI_포토,ACTIVE,25.021859381183525,0.007867004986815748,1.9712744857086988,119.766272178187,109.85420665097112,NORMAL
2026-08-12 09:07:05,step_04,STI_포토,ACTIVE,24.81261111671299,-0.0013459138252686288,2.0215685478528274,120.0609707863758,109.9029531217544,NORMAL
2026-08-12 09:07:10,step_04,STI_포토,ACTIVE,25.04978342407413,0.005157509234061337,2.1409445472020456,119.86271002519871,109.83529300741878,NORMAL
2026-08-12 09:07:15,step_04,STI_포토,ACTIVE,24.95066197316499,0.0004788089043523986,1.9570373938234495,120.05570657412562,109.65615889046248,NORMAL
2026-08-12 09:07:20,step_04,STI_포토,ACTIVE,25.173110121534247,0.006837333216152815,1.9750024816630722,120.45273930402136,110.03500075285169,NORMAL
2026-08-12 09:07:25,step_04,STI_포토,ACTIVE,24.930284652698326,-0.0023241717873168674,1.9962126192133252,120.1816818697894,110.14047186476392,NORMAL
2026-08-12 09:07:30,step_04,STI_포토,ACTIVE,24.847973526582948,-0.006591722551066873,2.023747930922585,120.15258251197004,110.12357206305833,NORMAL
2026-08-12 09:07:35,step_04,STI_포토,ACTIVE,24.957586263336772,0.00852302572362638,2.015813048717287,119.8709072040136,110.19678206063246,NORMAL
2026-08-12 09:07:40,step_04,STI_포토,ACTIVE,24.822206100590456,-0.0006808838752928472,2.077045747636887,119.5547830005227,110.07784165040357,NORMAL
2026-08-12 09:07:45,step_04,STI_포토,ACTIVE,25.06759895090566,0.0013293508417452637,1.8544164757678876,119.93745953683788,109.87214588042794,NORMAL
2026-08-12 09:07:50,step_04,STI_포토,ACTIVE,24.81414252583693,0.0074085114842687705,1.8567842077882597,120.36198244645918,110.20151932746349,NORMAL
2026-08-12 09:07:55,step_04,STI_포토,ACTIVE,25.002561182306483,-0.00619173145256661,1.970247309679391,119.5418496430231,109.67419579043793,NORMAL
2026-08-12 09:08:00,step_04,STI_포토,ACTIVE,24.812996936212944,0.003572945385835544,2.0658380112526227,119.68347318954699,109.78383886819701,NORMAL
2026-08-12 09:08:05,step_04,STI_포토,ACTIVE,24.971173197591703,-0.0035393685387773454,1.9060611181036642,120.03788032087022,109.76859198285842,NORMAL
2026-08-12 09:08:10,step_04,STI_포토,ACTIVE,25.147904034022407,-0.0007930161338662312,1.8195420596183745,119.70460356454582,110.25921345419343,NORMAL
2026-08-12 09:08:15,step_04,STI_포토,ACTIVE,25.03245831022922,0.00043367379230573337,2.0342707643731526,119.76224296586544,110.22626924339362,NORMAL
