Timestamp,Address,Step_Name,Phase,Head_Downforce_psi,Platen_RPM,Slurry_Flow_ml_min,Brush_Pressure_psi,Status
2026-08-12 09:00:00,step_21,금속_평탄화,IDLE,0.17415523668409444,4.471199415688081,9.875297778954803,0.05982915599620322,NORMAL
2026-08-12 09:00:05,step_21,금속_평탄화,IDLE,0.16822358344605184,4.484532541399921,9.988044831034099,0.05943332441006339,NORMAL
2026-08-12 09:00:10,step_21,금속_평탄화,IDLE,0.18422906125299454,4.380935380264226,9.94245010895289,0.061590782651043355,NORMAL
2026-08-12 09:00:15,step_21,금속_평탄화,IDLE,0.17535590822897734,4.4451363534937505,9.823531276430177,0.06003683580886787,NORMAL
2026-08-12 09:00:20,step_21,금속_평탄화,IDLE,0.17522297877577148,4.5460913145753645,10.13036562823105,0.061511145071944315,NORMAL
2026-08-12 09:00:25,step_21,금속_평탄화,IDLE,0.17114647507000744,4.586559845081968,10.087652883741304,0.06000562720524441,NORMAL
2026-08-12 09:00:30,step_21,금속_평탄화,IDLE,0.17133857683509598,4.452830965735211,9.799823639183181,0.06046025588931773,NORMAL
2026-08-12 09:00:35,step_21,금속_평탄화,IDLE,0.17477012760581745,4.509142432748797,9.986008812427464,0.05942277849107302,NORMAL
2026-08-12 09:00:40,step_21,금속_평탄화,IDLE,0.17584042833077912,4.554919116469866,9.915030452622682,0.059433906324702246,NORMAL
2026-08-12 09:00:45,step_21,금속_평탄화,IDLE,0.1767552853479419,4.473989248705262,9.759761122821255,0.06040934753024886,NORMAL
2026-08-12 09:00:50,step_21,금속_평탄화,IDLE,0.17559359414329567,4.53381240886173,9.787777081378602,0.060427697457633586,NORMAL
2026-08-12 09:00:55,step_21,금속_평탄화,IDLE,0.17203514449207968,4.498310515220992,9.81010602642995,0.06059798706659185,NORMAL
2026-08-12 09:01:00,step_21,금속_평탄화,IDLE,0.1687388334772999,4.559520099421268,9.99123553698358,0.060376678286954574,NORMAL
2026-08-12 09:01:05,step_21,금속_평탄화,IDLE,0.1747494441265545,4.435877463016569,9.931307049969497,0.058663579072995915,NORMAL
2026-08-12 09:01:10,step_21,금속_평탄화,IDLE,0.1736650633234772,4.444771168561617,9.856121805685612,0.05919363132328758,NORMAL
2026-08-12 09:01:15,step_21,금속_평탄화,IDLE,0.1718435706897193,4.513976958447141,9.941217545556857,0.06084994288614869,NORMAL
2026-08-12 09:01:20,step_21,금속_평탄화,IDLE,0.17707014556026407,4.504810304995022,10.112130245776822,0.05804153463459666,NORMAL
2026-08-12 09:01:25,step_21,금속_평탄화,IDLE,0.17106105812705005,4.497183805175333,10.053504414590808,0.0602926072415056,NORMAL
2026-08-12 09:01:30,step_21,금속_평탄화,IDLE,0.17654242209864146,4.528791708010224,10.150280321143285,0.05988811990093082,NORMAL
2026-08-12 09:01:35,step_21,금속_평탄화,IDLE,0.17147465506245632,4.453467521772113,9.965753070292113,0.06084958186747236,NORMAL
2026-08-12 09:01:40,step_21,금속_평탄화,RAMP,0.17634088685583332,4.226112877675714,10.961534314408986,0.06166648474428302,NORMAL
2026-08-12 09:01:45,step_21,금속_평탄화,RAMP,0.35933974322018625,8.899978378394255,20.208847930219097,0.11734407888116614,NORMAL
2026-08-12 09:01:50,step_21,금속_평탄화,RAMP,0.5216206668439772,13.42234428826038,29.706649545995166,0.17716259984679333,NORMAL
2026-08-12 09:01:55,step_21,금속_평탄화,RAMP,0.7168991983450683,17.943250563788418,40.05577108581422,0.23790886610801232,NORMAL
2026-08-12 09:02:00,step_21,금속_평탄화,RAMP,0.8941788632559351,22.753809142270775,49.25115442844611,0.3023202521894825,NORMAL
2026-08-12 09:02:05,step_21,금속_평탄화,RAMP,1.0523717500001966,27.15408344935984,59.81628891825134,0.350791145281779,NORMAL
2026-08-12 09:02:10,step_21,금속_평탄화,RAMP,1.2304138537059028,31.606647973831087,70.25798453813597,0.42062951777742824,NORMAL
2026-08-12 09:02:15,step_21,금속_평탄화,RAMP,1.4106070886631654,36.04439991892586,80.36700170485915,0.4764678616510905,NORMAL
2026-08-12 09:02:20,step_21,금속_평탄화,RAMP,1.580444263724855,40.41316230885689,89.75390266630129,0.540763341191229,NORMAL
2026-08-12 09:02:25,step_21,금속_평탄화,RAMP,1.7543724321759857,44.82921096864331,101.64033425651358,0.6013779911460135,NORMAL
2026-08-12 09:02:30,step_21,금속_평탄화,RAMP,1.9197593059722393,49.26056851586159,109.89667535410683,0.6533506936682851,NORMAL
2026-08-12 09:02:35,step_21,금속_평탄화,RAMP,2.083126438248223,53.86109862990587,118.99296357471411,0.7190925342919975,NORMAL
2026-08-12 09:02:40,step_21,금속_평탄화,RAMP,2.261099045867505,58.491415602327805,130.7279603152051,0.780622281427201,NORMAL
2026-08-12 09:02:45,step_21,금속_평탄화,RAMP,2.4738236735876153,62.76900315996347,140.3642763823098,0.8403518003811007,NORMAL
2026-08-12 09:02:50,step_21,금속_평탄화,RAMP,2.62822458957805,67.53390395154732,150.13901329257314,0.899511196187536,NORMAL
2026-08-12 09:02:55,step_21,금속_평탄화,RAMP,2.797543165186087,71.96111237455287,159.72104746534492,0.955116449920744,NORMAL
2026-08-12 09:03:00,step_21,금속_평탄화,RAMP,2.987633272591179,76.42054031769136,170.23600790961586,1.0157254878774138,NORMAL
2026-08-12 09:03:05,step_21,금속_평탄화,RAMP,3.1425054202713816,81.23230658024232,180.97140974759859,1.0744878107089846,NORMAL
2026-08-12 09:03:10,step_21,금속_평탄화,RAMP,3.330831082674132,85.00787627555546,190.1209797624041,1.1422161822833592,NORMAL
2026-08-12 09:03:15,step_21,금속_평탄화,RAMP,3.5007719203356005,89.92325409094302,199.11797984791343,1.1995377166327736,NORMAL
2026-08-12 09:03:20,step_21,금속_평탄화,ACTIVE,3.506900412516554,89.29426876631116,196.891981325131,1.1996894805642437,NORMAL
2026-08-12 09:03:25,step_21,금속_평탄화,ACTIVE,3.494953851960592,90.07156880187883,200.34610360457455,1.1897670393369306,NORMAL
2026-08-12 09:03:30,step_21,금속_평탄화,ACTIVE,3.4855295853906445,90.22865447495968,199.1126778128659,1.1997983832164327,NORMAL
2026-08-12 09:03:35,step_21,금속_평탄화,ACTIVE,3.4876569339029055,89.59466813873586,199.91025855434378,1.203801822431896,NORMAL
2026-08-12 09:03:40,step_21,금속_평탄화,ACTIVE,3.4882417369660956,89.63308272483258,199.27183013928794,1.1889489625525542,NORMAL
2026-08-12 09:03:45,step_21,금속_평탄화,ACTIVE,3.499955445315168,89.49051005048686,199.20718191422307,1.1967875624475302,NORMAL
2026-08-12 09:03:50,step_21,금속_평탄화,ACTIVE,3.476657972292891,90.01909259781395,199.31125328004237,1.190577905210731,NORMAL
2026-08-12 09:03:55,step_21,금속_평탄화,ACTIVE,3.4812885707746686,89.8977635171388,199.3926121760751,1.1974783075516207,NORMAL
2026-08-12 09:04:00,step_21,금속_평탄화,ACTIVE,3.502032864462938,89.91640358088252,200.69861238963455,1.1945940486145745,NORMAL
2026-08-12 09:04:05,step_21,금속_평탄화,ACTIVE,3.498084874333791,89.88960850815424,200.51627941382293,1.2022854530018496,NORMAL
2026-08-12 09:04:10,step_21,금속_평탄화,ACTIVE,3.5028534730138503,89.70792028068962,198.91281005946993,1.2010154373805584,NORMAL
2026-08-12 09:04:15,step_21,금속_평탄화,ACTIVE,3.4993243469850035,90.33956220716881,199.0354387462697,1.2077490264338042,NORMAL
2026-08-12 09:04:20,step_21,금속_평탄화,ACTIVE,3.537784253103323,90.08170220403949,200.34120971402243,1.199675532904197,NORMAL
2026-08-12 09:04:25,step_21,금속_평탄화,ACTIVE,3.501901076509863,89.64460093896672,200.94725212889196,1.2020309268126257,NORMAL
2026-08-12 09:04:30,step_21,금속_평탄화,ACTIVE,3.4943138052576908,89.78983595525025,200.9334272239227,1.196653755110109,NORMAL
2026-08-12 09:04:35,step_21,금속_평탄화,ACTIVE,3.501516976780423,89.73837936765976,199.09738204329778,1.1933816120926284,NORMAL
