Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Dose_atoms_cm2_e13,Energy_keV,Beam_Current_mA,Tilt_Angle_deg,Status
09:00:00,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:05,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:10,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:15,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:20,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:25,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:30,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:35,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:40,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:45,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:50,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:00:55,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:01:00,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:01:05,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:01:10,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:01:15,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:01:20,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:01:25,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
09:01:30,,,step_09,NP_Well_주입,IDLE,0.2513840685233955,1.4628813342562312,0.6060373301619023,0.3499976064096575,NORMAL
