Timestamp,Address,Step_Name,Phase,Susceptor_Temp_C,Chamber_Pressure_mTorr,Precursor_Flow_sccm,RF_Power_W,Film_Thickness_nm,Status
2026-08-12 09:00:00,step_03,Pad_증착,IDLE,32.39173936699941,40.22824519888781,7.312344729395813,40.13538298224122,2.2545958629080625,NORMAL
2026-08-12 09:00:05,step_03,Pad_증착,IDLE,32.52652313082091,40.38727386421314,7.561971144596614,40.381843148815086,2.3173258415995126,NORMAL
2026-08-12 09:00:10,step_03,Pad_증착,IDLE,32.41799798731191,39.86747664672667,7.436463761117437,40.70429465599527,2.258745000614198,NORMAL
2026-08-12 09:00:15,step_03,Pad_증착,IDLE,32.45925173345109,39.7551053061969,7.381033334090964,40.35829834113744,2.22489863507895,NORMAL
2026-08-12 09:00:20,step_03,Pad_증착,IDLE,32.75101781354478,39.565939789376884,7.437565461028678,40.087258008474606,2.2476133938227734,NORMAL
2026-08-12 09:00:25,step_03,Pad_증착,IDLE,32.70106915776855,39.66983578800842,7.481547464234415,40.365780965929666,2.2055938416633385,NORMAL
2026-08-12 09:00:30,step_03,Pad_증착,IDLE,32.30506281446086,41.17963777012349,7.4395255335461785,40.05071074158391,2.247985006267581,NORMAL
2026-08-12 09:00:35,step_03,Pad_증착,IDLE,32.624459862681874,40.49787183229471,7.279443394290093,40.00836606514974,2.229173598574981,NORMAL
2026-08-12 09:00:40,step_03,Pad_증착,IDLE,32.62170948317374,39.459570253516794,7.589706619688713,39.877005017500196,2.2728847568890043,NORMAL
2026-08-12 09:00:45,step_03,Pad_증착,IDLE,32.327760506687106,39.47101681730257,7.627487504127872,40.547194675591236,2.2362614931351117,NORMAL
2026-08-12 09:00:50,step_03,Pad_증착,IDLE,32.62281664656323,40.1927464246874,7.5651521991339505,39.7135499669203,2.247080852105119,NORMAL
2026-08-12 09:00:55,step_03,Pad_증착,IDLE,32.73068978776188,40.21890591895119,7.386231432957518,40.53632870363734,2.23411105396489,NORMAL
2026-08-12 09:01:00,step_03,Pad_증착,IDLE,32.331618279063335,40.219553534126945,7.479850846605248,40.17495244330913,2.2934712837963334,NORMAL
2026-08-12 09:01:05,step_03,Pad_증착,IDLE,32.36237457684786,39.89801768257852,7.499347868477054,39.51024283881932,2.2419689308470523,NORMAL
2026-08-12 09:01:10,step_03,Pad_증착,IDLE,32.652649220026525,39.94981829599884,7.559879438956191,40.128677252547,2.29581392608698,NORMAL
