Timestamp,Address,Step_Name,Phase,Susceptor_Temp_C,Chamber_Pressure_mTorr,Precursor_Flow_sccm,RF_Power_W,Film_Thickness_nm,Status
2026-08-12 09:00:00,step_06,STI_갭필,IDLE,32.300132747815816,40.38711778760137,7.5686567746753175,40.11769726123665,2.2271130742727427,NORMAL
2026-08-12 09:00:05,step_06,STI_갭필,IDLE,32.675675144905924,40.15959686300068,7.574107378068229,39.742039723596555,2.253161480476517,NORMAL
2026-08-12 09:00:10,step_06,STI_갭필,IDLE,32.280253788084266,40.42001961662137,7.412330291438071,40.36985371894815,2.237428281158226,NORMAL
2026-08-12 09:00:15,step_06,STI_갭필,IDLE,32.399731763372024,40.12986329420101,7.566045995235155,40.33838248648769,2.2794716484259236,NORMAL
2026-08-12 09:00:20,step_06,STI_갭필,IDLE,32.350285805834645,40.057196253923685,7.461450675908764,40.2517090332244,2.2827790574150906,NORMAL
2026-08-12 09:00:25,step_06,STI_갭필,IDLE,32.23685727207663,39.30959575253329,7.292862282066184,40.636920125559406,2.2716017495534735,NORMAL
2026-08-12 09:00:30,step_06,STI_갭필,IDLE,32.51417913513827,39.891853321295535,7.616774192552778,39.970918735289885,2.257653363827569,NORMAL
2026-08-12 09:00:35,step_06,STI_갭필,IDLE,32.77091336767555,39.989046271838504,7.422495503698376,40.22710867406634,2.2442235115789777,NORMAL
2026-08-12 09:00:40,step_06,STI_갭필,IDLE,32.900035783348,40.781242879309026,7.414550653726194,39.79545965819139,2.220203132395219,NORMAL
2026-08-12 09:00:45,step_06,STI_갭필,IDLE,32.51457336806294,40.27478265283947,7.4596934131963275,40.858329469504056,2.298588222028055,NORMAL
2026-08-12 09:00:50,step_06,STI_갭필,IDLE,32.66750219126013,40.61442447268381,7.527223672532739,40.69427177835261,2.231008174556186,NORMAL
2026-08-12 09:00:55,step_06,STI_갭필,IDLE,32.53481419568928,40.23901508235789,7.49427295891779,40.004158152081224,2.266591158675821,NORMAL
2026-08-12 09:01:00,step_06,STI_갭필,IDLE,32.57483247921523,39.71547870922021,7.554806692470717,40.135305180466816,2.276489139315585,NORMAL
2026-08-12 09:01:05,step_06,STI_갭필,IDLE,32.44867770233091,40.04684968645994,7.366051063347134,40.47575415977768,2.2361179875773667,NORMAL
2026-08-12 09:01:10,step_06,STI_갭필,IDLE,32.52926153881339,40.09448945850569,7.425761362956926,39.948501173315066,2.275950313182899,NORMAL
2026-08-12 09:01:15,step_06,STI_갭필,IDLE,32.58062180569097,39.62433777209173,7.488400292767847,39.7701815752201,2.2691053300834714,NORMAL
2026-08-12 09:01:20,step_06,STI_갭필,IDLE,32.41323104066855,39.84624504936283,7.689788729265871,40.305896412852405,2.2931990958845443,NORMAL
2026-08-12 09:01:25,step_06,STI_갭필,IDLE,32.48837585501605,39.91769320252913,7.488618746158624,40.02745373612928,2.2382663383393324,NORMAL
2026-08-12 09:01:30,step_06,STI_갭필,IDLE,32.49123548215038,40.64224793302605,7.608522226366163,40.06404805737584,2.217853399568007,NORMAL
2026-08-12 09:01:35,step_06,STI_갭필,IDLE,32.623960497599576,39.16770378984361,7.503855516878431,39.70800502992621,2.237362756113887,NORMAL
2026-08-12 09:01:40,step_06,STI_갭필,RAMP,31.86038069702339,41.92930947314567,7.306536545024972,37.59525899229124,2.270885354253433,NORMAL
2026-08-12 09:01:45,step_06,STI_갭필,RAMP,64.96907467483541,78.50112762406499,14.901310230354223,80.33059937383074,4.505821272708506,NORMAL
2026-08-12 09:01:50,step_06,STI_갭필,RAMP,98.64720328143162,117.80467330036862,22.432632115188447,121.26694685809188,6.710656210372545,NORMAL
2026-08-12 09:01:55,step_06,STI_갭필,RAMP,130.69843609155157,161.88790740806155,30.241458295584295,159.68387055129355,8.809080254102275,NORMAL
2026-08-12 09:02:00,step_06,STI_갭필,RAMP,163.30950742933322,201.171036910775,38.04984450703062,202.01100132738242,11.29704829961291,NORMAL
2026-08-12 09:02:05,step_06,STI_갭필,RAMP,195.0146591041068,242.00722992380992,45.14387233907453,239.01451714441825,13.69723444790822,NORMAL
2026-08-12 09:02:10,step_06,STI_갭필,RAMP,227.69259853821163,281.28112311607293,52.9748310714967,278.5234137630477,15.7964251238123,NORMAL
2026-08-12 09:02:15,step_06,STI_갭필,RAMP,260.60134170002175,323.29575200277986,59.61408410494813,319.9058775699254,18.06091355190535,NORMAL
2026-08-12 09:02:20,step_06,STI_갭필,RAMP,293.43615331771855,360.8939581391112,67.33414779647438,359.8843703945082,20.30724453061551,NORMAL
2026-08-12 09:02:25,step_06,STI_갭필,RAMP,323.82903825227027,399.74963619820295,74.71027898631694,401.0779562238693,22.53970466698824,NORMAL
2026-08-12 09:02:30,step_06,STI_갭필,RAMP,356.7107352157701,440.5486822037141,82.62577783634994,438.9150520463104,24.84316659668681,NORMAL
2026-08-12 09:02:35,step_06,STI_갭필,RAMP,390.7856664608416,481.98955060535354,89.85641664592823,481.91533193154083,27.039537368118566,NORMAL
2026-08-12 09:02:40,step_06,STI_갭필,RAMP,422.3338663865387,518.7529994795838,97.79190917481368,522.7536837475116,29.218732283034672,NORMAL
2026-08-12 09:02:45,step_06,STI_갭필,RAMP,454.59696752644516,558.9569782679498,104.62759931534703,559.9451983622444,31.420401108999126,NORMAL
2026-08-12 09:02:50,step_06,STI_갭필,RAMP,486.74750340780264,599.5056639766434,112.5172123893285,601.749594588258,33.72510263447193,NORMAL
2026-08-12 09:02:55,step_06,STI_갭필,RAMP,519.6669899790735,636.6326675219755,120.2747431644049,638.5209041011246,36.031412949645066,NORMAL
2026-08-12 09:03:00,step_06,STI_갭필,RAMP,551.6585784299457,680.2209254534681,126.67387888998375,681.5053101576547,38.218391703887704,NORMAL
2026-08-12 09:03:05,step_06,STI_갭필,RAMP,586.2546565636395,716.9821940736783,135.84865252293207,721.4661869719832,40.531433868313144,NORMAL
