Timestamp,Lot_ID,Wafer_ID,Address,Step_Name,Phase,Current_Density_mA_cm2,Bath_Temp_C,Additive_Conc_ppm,Plating_Time_sec,Status
09:00:00,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:05,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:10,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:15,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:20,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:25,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:30,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:35,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:40,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:45,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:50,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:00:55,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:00,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:05,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:10,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:15,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:20,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:25,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:30,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:35,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:40,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:45,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:50,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:01:55,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
09:02:00,,,step_30,구리_전해도금,IDLE,0.2258966171450994,1.279942417124134,0.4878290448555816,9.03604319099244,NORMAL
