Timestamp,Address,Step_Name,Phase,Parameter_Alpha,Parameter_Beta,Process_Status_Score,Status
2026-08-12 09:00:00,step_32,상위_배선층_반복,IDLE,4.972518790266727,2.535670888505766,4.950739513338313,NORMAL
2026-08-12 09:00:05,step_32,상위_배선층_반복,IDLE,5.033431983965978,2.4861492932386464,4.916287651253641,NORMAL
2026-08-12 09:00:10,step_32,상위_배선층_반복,IDLE,5.01962878384442,2.473543137556036,4.926972298437424,NORMAL
2026-08-12 09:00:15,step_32,상위_배선층_반복,IDLE,4.923837203424742,2.4853206819710865,4.929962368814756,NORMAL
2026-08-12 09:00:20,step_32,상위_배선층_반복,IDLE,4.966050305826525,2.4663442295909404,4.9515834496610065,NORMAL
2026-08-12 09:00:25,step_32,상위_배선층_반복,IDLE,5.040956085337235,2.501969492304858,4.958826781702884,NORMAL
2026-08-12 09:00:30,step_32,상위_배선층_반복,IDLE,4.9934258607039155,2.4965094588186876,4.932143950885267,NORMAL
2026-08-12 09:00:35,step_32,상위_배선층_반복,IDLE,4.926753021048649,2.5119384335499135,4.931021380337978,NORMAL
2026-08-12 09:00:40,step_32,상위_배선층_반복,IDLE,5.019724409772788,2.4595939631858736,4.952762242200823,NORMAL
2026-08-12 09:00:45,step_32,상위_배선층_반복,IDLE,4.970884767741327,2.4996746906335274,4.9522229979836965,NORMAL
2026-08-12 09:00:50,step_32,상위_배선층_반복,IDLE,5.021794608773919,2.530362021632895,4.935995225241923,NORMAL
2026-08-12 09:00:55,step_32,상위_배선층_반복,IDLE,5.134388732875271,2.514305736136116,4.98657440645215,NORMAL
2026-08-12 09:01:00,step_32,상위_배선층_반복,IDLE,5.019121953498653,2.4526116031065803,4.953687823501649,NORMAL
2026-08-12 09:01:05,step_32,상위_배선층_반복,IDLE,5.030608650813362,2.4997072760879715,4.94659669845292,NORMAL
2026-08-12 09:01:10,step_32,상위_배선층_반복,IDLE,4.98730027354731,2.4816806259886914,4.942278190742757,NORMAL
2026-08-12 09:01:15,step_32,상위_배선층_반복,IDLE,4.944020617115623,2.50032154713519,4.970176639080291,NORMAL
2026-08-12 09:01:20,step_32,상위_배선층_반복,IDLE,5.051196245992955,2.490483670694111,4.960900887912656,NORMAL
2026-08-12 09:01:25,step_32,상위_배선층_반복,IDLE,4.969708035701186,2.5434824102272344,4.915247110598941,NORMAL
2026-08-12 09:01:30,step_32,상위_배선층_반복,IDLE,4.988540914952756,2.502142829568052,4.9360837768551855,NORMAL
2026-08-12 09:01:35,step_32,상위_배선층_반복,IDLE,5.089673776782029,2.507918967862344,4.941064275830225,NORMAL
2026-08-12 09:01:40,step_32,상위_배선층_반복,RAMP,4.932458448260397,2.4955936391030704,4.949043907911377,NORMAL
2026-08-12 09:01:45,step_32,상위_배선층_반복,RAMP,10.243065626361576,5.047445061595086,9.950170792908438,NORMAL
2026-08-12 09:01:50,step_32,상위_배선층_반복,RAMP,15.077495623585087,7.478311466415509,14.764387841043458,NORMAL
2026-08-12 09:01:55,step_32,상위_배선층_반복,RAMP,19.889381792122695,10.077351781266927,19.793647401591333,NORMAL
2026-08-12 09:02:00,step_32,상위_배선층_반복,RAMP,25.068281462685277,12.46080745171831,24.885941326708654,NORMAL
2026-08-12 09:02:05,step_32,상위_배선층_반복,RAMP,29.856715730131178,15.13764533733275,29.702324832183834,NORMAL
2026-08-12 09:02:10,step_32,상위_배선층_반복,RAMP,35.180945021848146,17.54964470966472,34.59445636558339,NORMAL
2026-08-12 09:02:15,step_32,상위_배선층_반복,RAMP,40.24941876566781,19.984744271702322,39.4932630563665,NORMAL
2026-08-12 09:02:20,step_32,상위_배선층_반복,RAMP,45.00980142578376,22.584209183108857,44.51104782996492,NORMAL
2026-08-12 09:02:25,step_32,상위_배선층_반복,RAMP,50.26849528535385,25.049303004754904,49.413700135837914,NORMAL
2026-08-12 09:02:30,step_32,상위_배선층_반복,RAMP,55.03201474947082,27.582731515119484,54.418431993834545,NORMAL
2026-08-12 09:02:35,step_32,상위_배선층_반복,RAMP,60.18290261960682,30.008574387874656,59.44337469106222,NORMAL
2026-08-12 09:02:40,step_32,상위_배선층_반복,RAMP,65.59023931958892,32.475881223225464,64.3529567218919,NORMAL
2026-08-12 09:02:45,step_32,상위_배선층_반복,RAMP,70.4950231491597,35.01352761824732,69.26159878004623,NORMAL
2026-08-12 09:02:50,step_32,상위_배선층_반복,RAMP,74.9634895674661,37.449962339144825,74.10674536593429,NORMAL
2026-08-12 09:02:55,step_32,상위_배선층_반복,RAMP,80.05870100388839,40.09793286445289,79.2665596005519,NORMAL
2026-08-12 09:03:00,step_32,상위_배선층_반복,RAMP,84.78920880425208,42.6469186814434,84.12180143627293,NORMAL
2026-08-12 09:03:05,step_32,상위_배선층_반복,RAMP,90.15972912175748,45.057903751825265,89.10863893685112,NORMAL
2026-08-12 09:03:10,step_32,상위_배선층_반복,RAMP,95.07784335139375,47.641815761016645,93.97706114569512,NORMAL
2026-08-12 09:03:15,step_32,상위_배선층_반복,RAMP,99.84519622944502,50.11268645461092,98.96728349142242,NORMAL
2026-08-12 09:03:20,step_32,상위_배선층_반복,ACTIVE,100.35605454747794,49.95976223804422,98.93041015326459,NORMAL
2026-08-12 09:03:25,step_32,상위_배선층_반복,ACTIVE,99.92031711711793,50.125368875055614,98.83992974276744,NORMAL
2026-08-12 09:03:30,step_32,상위_배선층_반복,ACTIVE,99.84372760292023,49.80755511583203,98.89104425735736,NORMAL
2026-08-12 09:03:35,step_32,상위_배선층_반복,ACTIVE,100.1198488931703,50.027910316950226,98.9982351182075,NORMAL
2026-08-12 09:03:40,step_32,상위_배선층_반복,ACTIVE,99.8604781889422,49.82264684645317,99.03582870224187,NORMAL
2026-08-12 09:03:45,step_32,상위_배선층_반복,ACTIVE,99.99049614191136,49.983551614363854,98.91792796121636,NORMAL
2026-08-12 09:03:50,step_32,상위_배선층_반복,ACTIVE,100.52387521381958,49.78404578057717,98.85567609516066,NORMAL
2026-08-12 09:03:55,step_32,상위_배선층_반복,ACTIVE,99.81559457328484,50.16414560790591,98.95722743437373,NORMAL
2026-08-12 09:04:00,step_32,상위_배선층_반복,ACTIVE,100.20262284480124,49.94076738010043,99.09355550659605,NORMAL
2026-08-12 09:04:05,step_32,상위_배선층_반복,ACTIVE,99.8249502513911,50.135948383004894,98.88730169176772,NORMAL
2026-08-12 09:04:10,step_32,상위_배선층_반복,ACTIVE,99.70804254791052,49.98867190559523,99.0015458552233,NORMAL
2026-08-12 09:04:15,step_32,상위_배선층_반복,ACTIVE,99.97553526633352,49.72336928788647,98.9207472702276,NORMAL
2026-08-12 09:04:20,step_32,상위_배선층_반복,ACTIVE,100.80532803474873,49.92737568236751,99.1354212589074,NORMAL
2026-08-12 09:04:25,step_32,상위_배선층_반복,ACTIVE,100.23448771815396,49.920393251358696,98.93920730512492,NORMAL
2026-08-12 09:04:30,step_32,상위_배선층_반복,ACTIVE,100.1386157904698,49.99778337534389,99.07944073182891,NORMAL
2026-08-12 09:04:35,step_32,상위_배선층_반복,ACTIVE,99.84263439511446,50.226205284397594,99.12180821960033,NORMAL
2026-08-12 09:04:40,step_32,상위_배선층_반복,ACTIVE,99.88462511486792,50.25104251340022,99.1849776769688,NORMAL
2026-08-12 09:04:45,step_32,상위_배선층_반복,ACTIVE,99.55495683204718,49.965315176320836,98.83760254326977,NORMAL
2026-08-12 09:04:50,step_32,상위_배선층_반복,ACTIVE,100.53851079513599,49.810958191212336,98.83222676166724,NORMAL
2026-08-12 09:04:55,step_32,상위_배선층_반복,ACTIVE,100.08067326136018,49.88838368514709,99.13982633555449,NORMAL
2026-08-12 09:05:00,step_32,상위_배선층_반복,ACTIVE,100.05458475690494,50.07194137533171,99.1201780766528,NORMAL
2026-08-12 09:05:05,step_32,상위_배선층_반복,ACTIVE,100.06115425993714,49.98376363051434,98.92596870450966,NORMAL
2026-08-12 09:05:10,step_32,상위_배선층_반복,ACTIVE,100.6270448395489,49.76370163300378,98.61156075682838,NORMAL
2026-08-12 09:05:15,step_32,상위_배선층_반복,ACTIVE,100.08985015283083,49.92446111149635,99.00970645430517,NORMAL
2026-08-12 09:05:20,step_32,상위_배선층_반복,ACTIVE,99.94224014738641,50.19673608833747,98.81790026909634,NORMAL
2026-08-12 09:05:25,step_32,상위_배선층_반복,ACTIVE,100.5397334618476,50.04383839361523,98.90067606272443,NORMAL
2026-08-12 09:05:30,step_32,상위_배선층_반복,ACTIVE,99.961103466895,50.00709371278409,99.0217430937248,NORMAL
2026-08-12 09:05:35,step_32,상위_배선층_반복,ACTIVE,99.49252476887875,49.94168090972959,99.03787719692788,NORMAL
2026-08-12 09:05:40,step_32,상위_배선층_반복,ACTIVE,99.54189806382777,49.93100635386001,99.18975776591326,NORMAL
2026-08-12 09:05:45,step_32,상위_배선층_반복,ACTIVE,99.9424870574115,50.081594085331766,98.95527161297103,NORMAL
2026-08-12 09:05:50,step_32,상위_배선층_반복,ACTIVE,100.08749161241494,50.02130910589674,98.88284368886391,NORMAL
2026-08-12 09:05:55,step_32,상위_배선층_반복,ACTIVE,100.24658366317372,50.115652428636096,99.11007503748866,NORMAL
2026-08-12 09:06:00,step_32,상위_배선층_반복,ACTIVE,99.72450933070925,50.08199709182601,99.04524846754289,NORMAL
2026-08-12 09:06:05,step_32,상위_배선층_반복,ACTIVE,99.93242239535392,50.00295801823869,98.95642416798306,NORMAL
2026-08-12 09:06:10,step_32,상위_배선층_반복,ACTIVE,99.7571049849415,50.05763147013185,99.00381125931281,NORMAL
2026-08-12 09:06:15,step_32,상위_배선층_반복,ACTIVE,100.33411421724959,49.911120127989655,98.95463595948421,NORMAL
2026-08-12 09:06:20,step_32,상위_배선층_반복,ACTIVE,100.384725880805,49.992774705344196,99.08304434336206,NORMAL
2026-08-12 09:06:25,step_32,상위_배선층_반복,ACTIVE,100.58747863568456,50.20114256336154,99.2025527387404,NORMAL
2026-08-12 09:06:30,step_32,상위_배선층_반복,ACTIVE,100.10546050428172,50.00160650415185,98.91294118614461,NORMAL
2026-08-12 09:06:35,step_32,상위_배선층_반복,ACTIVE,100.55958879778912,49.967421417470156,99.0505069597787,NORMAL
2026-08-12 09:06:40,step_32,상위_배선층_반복,ACTIVE,99.79212924457043,50.031572664406035,98.81642921664377,NORMAL
2026-08-12 09:06:45,step_32,상위_배선층_반복,ACTIVE,100.06478254742012,49.82516444970801,98.87129282022339,NORMAL
2026-08-12 09:06:50,step_32,상위_배선층_반복,ACTIVE,99.68175425663924,50.03312724272071,99.06750690629634,NORMAL
2026-08-12 09:06:55,step_32,상위_배선층_반복,ACTIVE,100.17200022242389,50.254406602420715,98.99155189775263,NORMAL
2026-08-12 09:07:00,step_32,상위_배선층_반복,ACTIVE,100.08542308157365,49.87870784686708,98.86690002517022,NORMAL
2026-08-12 09:07:05,step_32,상위_배선층_반복,ACTIVE,99.26384596719068,50.04005827253989,99.00105138429291,NORMAL
2026-08-12 09:07:10,step_32,상위_배선층_반복,ACTIVE,100.33288211706544,49.99647586386333,99.10546956173272,NORMAL
2026-08-12 09:07:15,step_32,상위_배선층_반복,ACTIVE,100.25660500738228,49.99263689078953,98.82636878189186,NORMAL
2026-08-12 09:07:20,step_32,상위_배선층_반복,ACTIVE,99.83330750104453,49.98993083759993,99.20958437960537,NORMAL
2026-08-12 09:07:25,step_32,상위_배선층_반복,ACTIVE,100.08436535734491,50.1071463325656,99.06876336613412,NORMAL
2026-08-12 09:07:30,step_32,상위_배선층_반복,ACTIVE,99.55187747767708,49.83528179884691,99.07115561014982,NORMAL
2026-08-12 09:07:35,step_32,상위_배선층_반복,ACTIVE,99.76893384830706,50.10330106348616,98.9998385694152,NORMAL
2026-08-12 09:07:40,step_32,상위_배선층_반복,ACTIVE,100.50072382906741,50.01037016943751,99.20965538786135,NORMAL
2026-08-12 09:07:45,step_32,상위_배선층_반복,ACTIVE,99.65369605443951,49.73559160402151,99.11547874905656,NORMAL
2026-08-12 09:07:50,step_32,상위_배선층_반복,ACTIVE,100.00286389526951,50.05697573709455,98.95589087976789,NORMAL
2026-08-12 09:07:55,step_32,상위_배선층_반복,ACTIVE,99.58109169952724,50.017087983509,99.09088676127232,NORMAL
2026-08-12 09:08:00,step_32,상위_배선층_반복,ACTIVE,100.10138356603646,49.86923693033628,98.91202313652808,NORMAL
2026-08-12 09:08:05,step_32,상위_배선층_반복,ACTIVE,100.16882353159188,50.02408574131522,98.9663702013688,NORMAL
2026-08-12 09:08:10,step_32,상위_배선층_반복,ACTIVE,100.21723906493814,49.802560276984785,99.17599604833242,NORMAL
2026-08-12 09:08:15,step_32,상위_배선층_반복,ACTIVE,100.1403952010868,49.8972944365707,99.04651000842027,NORMAL
